OBJECTID,ID_0,ISO,NAME_0,ID_1,NAME_1,TYPE_1,ENGTYPE_1,NL_NAME_1,VARNAME_1,Shape_Leng,Shape_Area,provinceID
247,19,BHR,Bahrain,1,Capital,Muhafazah,Governorate,,Muhafazat al-'Asimah,0.72031518891,0.00285108091,247
248,19,BHR,Bahrain,2,Central,Muhafazah,Governorate,,al-Muhafazah al-Wustah,0.95848676994,0.00698632931,248
249,19,BHR,Bahrain,3,Muharraq,Muhafazah,Governorate,,Muhafazat al-Muharaq,0.66100593718,0.00312010968,249
250,19,BHR,Bahrain,4,Northern,Muhafazah,Governorate,,al-Muhafazah ash-Shamaliyah,1.56385699058,0.01356050453,250
251,19,BHR,Bahrain,5,Southern,Muhafazah,Governorate,,al-Muhafazah al-Janobiyah,1.18184285948,0.03345678538,251
252,20,BGD,Bangladesh,1,Barisal,Bibhag,Division,,Bakerganj,35.50248089570,0.85175442679,252
253,20,BGD,Bangladesh,2,Chittagong,Bibhag,Division,,Chattagram|Parbattya Chattagram|Rangamati,25.95140961650,2.74992475553,253
254,20,BGD,Bangladesh,3,Dhaka,Bibhag,Division,,Daca|Dacca,12.56935315320,2.76425427301,254
255,20,BGD,Bangladesh,4,Khulna,Bibhag,Division,,,45.64205579090,1.81348681408,255
256,20,BGD,Bangladesh,5,Rajshahi,Bibhag,Division,,,7.45741853180,1.62187309322,256
257,20,BGD,Bangladesh,6,Rangpur,Bibhag,Division,,,11.22623530110,1.46886687991,257
258,20,BGD,Bangladesh,7,Sylhet,Bibhag,Division,,,8.26103774521,1.10882883584,258
259,21,BRB,Barbados,1,Christ Church,Parish,Parish,,,0.38445384877,0.00497360625,259
260,21,BRB,Barbados,2,Saint Andrew,Parish,Parish,,,0.26578235980,0.00284164079,260
261,21,BRB,Barbados,3,Saint George,Parish,Parish,,,0.24277555369,0.00359923145,261
262,21,BRB,Barbados,4,Saint James,Parish,Parish,,,0.28518236566,0.00274308969,262
263,21,BRB,Barbados,5,Saint John,Parish,Parish,,,0.26085897169,0.00296077646,263
264,21,BRB,Barbados,6,Saint Joseph,Parish,Parish,,,0.21633280633,0.00198896400,264
265,21,BRB,Barbados,7,Saint Lucy,Parish,Parish,,,0.27979258724,0.00288030865,265
266,21,BRB,Barbados,8,Saint Michael,Parish,Parish,,,0.30015088073,0.00339284637,266
267,21,BRB,Barbados,9,Saint Peter,Parish,Parish,,,0.26389879073,0.00284869269,267
268,21,BRB,Barbados,10,Saint Philip,Parish,Parish,,,0.35894155862,0.00520878657,268
269,21,BRB,Barbados,11,Saint Thomas,Parish,Parish,,,0.21322820870,0.00280153226,269
270,22,BLR,Belarus,1,Brest,Voblasts',Region,,Брест|Brestskaya Voblasts'|Brèst,16.52708890160,4.30427742913,270
271,22,BLR,Belarus,2,Homyel',Voblasts',Region,,Гомель|Gomel|Gomel'|Homyel'skaya Voblasts'|Homje,17.09816947080,5.28328321036,271
272,22,BLR,Belarus,3,Hrodna,Voblasts',Region,,Гродно|Grodno|Hrodzenskaya Voblasts',15.80039740990,3.38944459851,272
273,22,BLR,Belarus,4,Mahilyow,Voblasts',Region,,Могилёв|Mahiljow|Mogilev|Mahilyowskaya Voblasts',18.33121609660,3.94234027254,273
274,22,BLR,Belarus,5,Minsk,Voblasts',Region,,Минск|Минская Область|Minsk Oblast|Minskaya Voblasts',19.56080355870,5.45853542297,274
275,22,BLR,Belarus,6,Vitsyebsk,Voblasts',Region,,Витебск|Vicebsk|Vitebsk|Vitsyebskaya Voblasts'|Witebsk,19.46915132760,5.66640350120,275
276,23,BEL,Belgium,1,Bruxelles,Gewest,Region,,Brussel,0.69629061546,0.01994484058,276
277,23,BEL,Belgium,2,Vlaanderen,Gewest,Region,,Flandres,11.30044299420,1.74937873445,277
278,23,BEL,Belgium,3,Wallonie,Région,Region,,,11.85587185590,2.13084413356,278
279,24,BLZ,Belize,1,Belize,District,District,,,11.72075620370,0.28553760381,279
280,24,BLZ,Belize,2,Cayo,District,District,,,3.11818150807,0.44913355180,280
281,24,BLZ,Belize,3,Corozal,District,District,,,5.51468786802,0.17135019576,281
282,24,BLZ,Belize,4,Orange Walk,District,District,,,3.32705214714,0.39235973025,282
283,24,BLZ,Belize,5,Stann Creek,District,District,,,5.00156454559,0.19695224111,283
284,24,BLZ,Belize,6,Toledo,District,District,,,5.26054935339,0.37274559346,284
285,25,BEN,Benin,1,Alibori,Département,Department,,,6.82487133835,2.19324636516,285
286,25,BEN,Benin,2,Atakora,Département,Department,,,5.96929684803,1.71856233067,286
287,25,BEN,Benin,3,Atlantique,Département,Department,,,2.36565678969,0.25140325003,287
288,25,BEN,Benin,4,Borgou,Département,Department,,,7.40684238465,2.14891525662,288
289,25,BEN,Benin,5,Collines,Département,Department,,,5.03747284149,1.16645526093,289
290,25,BEN,Benin,6,Donga,Département,Department,,,4.89971714069,0.89995944238,290
291,25,BEN,Benin,7,Kouffo,Département,Department,,Couffo,2.51674423383,0.20370314091,291
292,25,BEN,Benin,8,Littoral,Département,Department,,,0.36421549002,0.00337490151,292
293,25,BEN,Benin,9,Mono,Département,Department,,,2.76379189567,0.13005617586,293
294,25,BEN,Benin,10,Ouémé,Département,Department,,,1.84928799615,0.11030380178,294
295,25,BEN,Benin,11,Plateau,Département,Department,,,3.11233466124,0.26360880577,295
296,25,BEN,Benin,12,Zou,Département,Department,,,2.83111869531,0.42197615458,296
297,26,BMU,Bermuda,1,Devonshire,Parish,Parish,,,0.10634414198,0.00046198753,297
298,26,BMU,Bermuda,2,Hamilton Municipality,Municipality,Municipality,,,0.04849862072,0.00010750486,298
299,26,BMU,Bermuda,3,Hamilton,Parish,Parish,,,0.20187922658,0.00101716192,299
300,26,BMU,Bermuda,4,Paget,Parish,Parish,,,0.16607887321,0.00062737118,300
301,26,BMU,Bermuda,5,Pembroke,Parish,Parish,,,0.32482676992,0.00065024501,301
302,26,BMU,Bermuda,6,Saint George's,Parish,Parish,,Saint Georges,0.47172946422,0.00100239849,302
303,26,BMU,Bermuda,7,Saint George municipality,Municipality,Municipality,,Saint Georges|Saint George's,0.13988903708,0.00024594399,303
304,26,BMU,Bermuda,8,Sandys,Parish,Parish,,Sandy's,0.34824045693,0.00081490759,304
305,26,BMU,Bermuda,9,Smiths,Parish,Parish,,Smith's,0.11994701093,0.00049575375,305
306,26,BMU,Bermuda,10,Southampton,Parish,Parish,,,0.17341914994,0.00057318904,306
307,26,BMU,Bermuda,11,Warwick,Parish,Parish,,,0.12101728466,0.00052095074,307
308,27,BTN,Bhutan,1,Bumthang,Dzongkhag,District,བུམ་ཐང་རྫོང་ཁག,,2.68829911515,0.24857889627,308
309,27,BTN,Bhutan,2,Chhukha,Dzongkhag,District,ཆུ་ཁ་རྫོང་ཁག,,2.52283187087,0.17089495857,309
310,27,BTN,Bhutan,3,Dagana,Dzongkhag,District,དར་དཀར་ན་རྫོང་ཁག,Daga,2.27500104777,0.15665001054,310
311,27,BTN,Bhutan,4,Gasa,Dzongkhag,District,མགར་ས་རྫོང་ཁག,,3.42158837224,0.28754652214,311
312,27,BTN,Bhutan,5,Haa,Dzongkhag,District,ཧཱ,Ha,2.13749933518,0.17364998707,312
313,27,BTN,Bhutan,6,Lhuentse,Dzongkhag,District,ལྷུན་རྩེ་རྫོང་ཁག,Lhuntshi,2.91548973358,0.26162888538,313
314,27,BTN,Bhutan,7,Monggar,Dzongkhag,District,མོང་སྒར་རྫོང་ཁག,Mongar,2.35536730419,0.17713239481,314
315,27,BTN,Bhutan,8,Paro,Dzongkhag,District,སྤ་རོ་རྫོང་ཁག,,2.18264275253,0.11753448361,315
316,27,BTN,Bhutan,9,Pemagatshel,Dzongkhag,District,པད་མ་དགའ་ཚལ་རྫོང,Pemagatsel,1.88496901967,0.09286165533,316
317,27,BTN,Bhutan,10,Punakha,Dzongkhag,District,སྤུ་ན་ཁ་རྫོང་ཁག,,1.59689597583,0.10148228138,317
318,27,BTN,Bhutan,11,Samdrupjongkhar,Dzongkhag,District,བསམ་གྲུབ་ལྗོངས་མ,Samdrup Jongkhar,2.24557763360,0.17050157415,318
319,27,BTN,Bhutan,12,Samtse,Dzongkhag,District,བསམ་རྩེ་རྫོང་ཁག,Samchi,2.40072208491,0.11864597890,319
320,27,BTN,Bhutan,13,Sarpang,Dzongkhag,District,གསར་སྤང་རྫོང་ཁག་,Geylegphug|Sarbhang,2.75255809833,0.15046530162,320
321,27,BTN,Bhutan,14,Thimphu,Dzongkhag,District,ཐིམ་ཕུ་རྫོང་ཁག,Tashi Chho Dzong,3.05292658598,0.16415096776,321
322,27,BTN,Bhutan,15,Trashigang,Dzongkhag,District,བཀྲ་ཤིས་སྒང་རྫོང,Tashigang,2.72328941307,0.20073100666,322
323,27,BTN,Bhutan,16,Trongsa,Dzongkhag,District,ཀྲོང་གསར་རྫོང་ཁག,Tongsa,2.38720819724,0.16551350940,323
324,27,BTN,Bhutan,17,Tsirang,Dzongkhag,District,རྩི་རང་རྫོང་ཁག,Chirang,1.42869346508,0.05800856254,324
325,27,BTN,Bhutan,18,Wangduephodrang,Dzongkhag,District,དབང་འདུས་ཕོ་བྲང་,Wangdi Phodrang|Andguphodang|Wangdue,4.01243663726,0.36870789755,325
326,27,BTN,Bhutan,19,Yangtse,Dzongkhag,District,བཀྲ་ཤིས་གྱང་ཙེ་ར,Tashi Yangtse,2.19689020405,0.13246613598,326
327,27,BTN,Bhutan,20,Zhemgang,Dzongkhag,District,གཞམས་སྒང་རྫོང་ཁག,Shemgang,2.77945750073,0.21980345833,327
328,28,BOL,Bolivia,1,Chuquisaca,Departamento,Department,,,17.60179899500,4.39254381859,328
329,28,BOL,Bolivia,2,Cochabamba,Departamento,Department,,,16.81421062360,4.61017983805,329
330,28,BOL,Bolivia,3,El Beni,Departamento,Department,,,30.12875024680,18.37960598490,330
331,28,BOL,Bolivia,4,La Paz,Departamento,Department,,,24.69567493980,11.03329602740,331
332,28,BOL,Bolivia,5,Oruro,Departamento,Department,,,12.18185251070,4.42430763759,332
333,28,BOL,Bolivia,6,Pando,Departamento,Department,,colonial territories|madre de dios|territorio nacional de colonias,16.98980217780,5.25045338977,333
334,28,BOL,Bolivia,7,Potosí,Departamento,Department,,,23.32029309680,10.34659564510,334
335,28,BOL,Bolivia,8,Santa Cruz,Departamento,Department,,,37.15335384430,30.22601341880,335
336,28,BOL,Bolivia,9,Tarija,Departamento,Department,,,11.30347404670,3.25360428264,336
337,29,BES,"Bonaire, Sint Eustatius and Saba",1,Bonaire,Gemeente,Municipality,,,1.33255024365,0.02374818963,337
338,29,BES,"Bonaire, Sint Eustatius and Saba",2,Saba,Gemeente,Municipality,,,0.18776702881,0.00122204253,338
339,29,BES,"Bonaire, Sint Eustatius and Saba",3,Sint Eustatius,Gemeente,Municipality,,,0.30945968628,0.00199391765,339
340,30,BIH,Bosnia and Herzegovina,1,Brčko,Distrikt,District,,,1.34937104109,0.05824273562,340
341,30,BIH,Bosnia and Herzegovina,2,Federacija Bosna i Hercegovina,Entity,Entity,,Federation of Bosnia and Herzegovina,19.25922587880,2.88496151788,341
342,30,BIH,Bosnia and Herzegovina,3,Repuplika Srpska,Entity,Entity,,Serbian Republic,20.63092303990,2.80435667966,342
343,31,BWA,Botswana,1,Central,District,District,,Centre|Ngwato|Serowe-Palapye,19.01883181960,12.79359495190,343
344,31,BWA,Botswana,2,Ghanzi,District,District,,Ghantsi,14.36385672350,10.02685876470,344
345,31,BWA,Botswana,3,Kgalagadi,District,District,,,17.58645596450,9.39498840141,345
346,31,BWA,Botswana,4,Kgatleng,District,District,,,3.99777362408,0.69474423538,346
347,31,BWA,Botswana,5,Kweneng,District,District,,,8.51378917012,3.27426479574,347
348,31,BWA,Botswana,6,North-East,District,District,,North East|Bokone-Botlhaba,3.51418786335,0.46412601568,348
349,31,BWA,Botswana,7,North-West,District,District,,North West|Bokone-Bophirima,17.39448204060,11.38258886250,349
350,31,BWA,Botswana,8,South-East,District,District,,Borwa-Botlhaba,2.70856405279,0.18011853865,350
351,31,BWA,Botswana,9,Southern,District,District,,Borwa|Ngwakets|Ngwaketse,8.12243920805,2.44603935327,351
352,33,BRA,Brazil,1,Acre,Estado,State,,,24.20140162030,12.57107398640,352
353,33,BRA,Brazil,2,Alagoas,Estado,State,,,10.91079602540,2.28576919895,353
354,33,BRA,Brazil,3,Amapá,Estado,State,,,25.42606549510,11.55971935980,354
355,33,BRA,Brazil,4,Amazonas,Estado,State,,Amazone,80.78945686240,127.73882469800,355
356,33,BRA,Brazil,5,Bahia,Estado,State,,Ba¡a,72.20147093480,46.86880868300,356
357,33,BRA,Brazil,6,Ceará,Estado,State,,,21.59277468330,12.13881413760,357
358,33,BRA,Brazil,7,Distrito Federal,Distrito Federal,Federal District,,,3.25568835865,0.48943714079,358
359,33,BRA,Brazil,8,Espírito Santo,Estado,State,,Espiritu Santo,16.75941256720,3.76980407799,359
360,33,BRA,Brazil,9,Goiás,Estado,State,,Goiáz|Goyáz,42.65861610250,28.75512739480,360
361,33,BRA,Brazil,10,Maranhão,Estado,State,,São Luíz de Maranhão,78.69593756130,26.95047174410,361
362,33,BRA,Brazil,11,Mato Grosso do Sul,Estado,State,,,32.74136561170,30.89332877150,362
363,33,BRA,Brazil,12,Mato Grosso,Estado,State,,Matto Grosso,53.15813216170,75.42229903690,363
364,33,BRA,Brazil,13,Minas Gerais,Estado,State,,Minas|Minas Geraes,54.45541900800,50.40760369610,364
365,33,BRA,Brazil,14,Pará,Estado,State,,,76.83791077710,101.79900519700,365
366,33,BRA,Brazil,15,Paraíba,Estado,State,,Parahyba,21.11469075610,4.61561763660,366
367,33,BRA,Brazil,16,Paraná,Estado,State,,,36.67391154900,17.76153858240,367
368,33,BRA,Brazil,17,Pernambuco,Estado,State,,Pernambouc,28.81242941310,8.06292121741,368
369,33,BRA,Brazil,18,Piauí,Estado,State,,Piauhy,31.38404990810,20.57601890520,369
370,33,BRA,Brazil,19,Rio de Janeiro,Estado,State,,,30.79310788040,3.82606562715,370
371,33,BRA,Brazil,20,Rio Grande do Norte,Estado,State,,,17.51590823250,4.34803223595,371
372,33,BRA,Brazil,21,Rio Grande do Sul,Estado,State,,,51.17200235560,25.31841215330,372
373,33,BRA,Brazil,22,Rondônia,Estado,State,,Guaporé,30.08593051180,19.55201074490,373
374,33,BRA,Brazil,23,Roraima,Estado,State,,Rio Branco,30.05247775570,18.24668983630,374
375,33,BRA,Brazil,24,São Paulo,Estado,State,,,49.22377884210,21.69970739020,375
376,33,BRA,Brazil,25,Santa Catarina,Estado,State,,Santa Catharina,43.38830415210,8.94784407441,376
377,33,BRA,Brazil,26,Sergipe,Estado,State,,,10.02483273230,1.81981693366,377
378,33,BRA,Brazil,27,Tocantins,Estado,State,,,36.44926830940,22.91627427650,378
379,35,VGB,British Virgin Islands,1,Anegada,,,,,0.46944808960,0.00344734172,379
380,35,VGB,British Virgin Islands,2,Jost Van Dyke,,,,,0.38558578491,0.00099142813,380
381,35,VGB,British Virgin Islands,3,Other Islands,,,,,0.73890686035,0.00117567580,381
382,35,VGB,British Virgin Islands,4,Tortola,,,,,1.50325012207,0.00650880435,382
383,35,VGB,British Virgin Islands,5,Virgin Gorda,,,,,0.95552444458,0.00236590413,383
384,36,BRN,Brunei,1,Belait,Daerah-Daerah,District,,,2.61410261701,0.23164936327,384
385,36,BRN,Brunei,2,Brunei and Muara,Daerah-Daerah,District,,,1.43073421262,0.04308591262,385
386,36,BRN,Brunei,3,Temburong,Daerah-Daerah,District,,,1.74050818538,0.10349930811,386
387,36,BRN,Brunei,4,Tutong,Daerah-Daerah,District,,,1.62191103005,0.09195836278,387
388,37,BGR,Bulgaria,1,Blagoevgrad,Oblast,Province,Благоевград,Gorna Cumaya|Cuma-i Bala|Gorna Djumaya|Gorna Dzhumaya,4.55017355360,0.71470548597,388
389,37,BGR,Bulgaria,2,Burgas,Oblast,Province,Бургас,Bourgas,7.69748479877,0.85242555387,389
390,37,BGR,Bulgaria,3,Dobrich,Oblast,Province,Добрич,Tolbukhin,4.20004592199,0.52655207773,390
391,37,BGR,Bulgaria,4,Gabrovo,Oblast,Province,Габрово,,2.63022355026,0.24553440201,391
392,37,BGR,Bulgaria,5,Grad Sofiya,Oblast,Province,София-град,,2.29671463064,0.14851834200,392
393,37,BGR,Bulgaria,6,Haskovo,Oblast,Province,Хасково,Khaskovo,5.31449334834,0.57726227950,393
394,37,BGR,Bulgaria,7,Kardzhali,Oblast,Province,Кърджалийска,Kurdjali|Kârdžali|Kirjali,3.47025740853,0.33895657368,394
395,37,BGR,Bulgaria,8,Kyustendil,Oblast,Province,Кюстендил,Keustendil|Kjustendil,3.72150544401,0.34449832235,395
396,37,BGR,Bulgaria,9,Lovech,Oblast,Province,Ловеч,Loveč,4.05341523156,0.46869890799,396
397,37,BGR,Bulgaria,10,Montana,Oblast,Province,Монтана,Mikhaylovgrad|Mihailovgrad,3.36793596190,0.41889517841,397
398,37,BGR,Bulgaria,11,Pazardzhik,Oblast,Province,Пазарджик,Pazardjik|Tatar Pazardžik|Bazargic|Bazardzhik|Dobritch|Dobrici|Hagi Oglu,3.62540449861,0.47161413546,398
399,37,BGR,Bulgaria,12,Pernik,Oblast,Province,Перник,,2.71772819584,0.26605213310,399
400,37,BGR,Bulgaria,13,Pleven,Oblast,Province,Плевенска,Plevila|Plevna|Plyeven,4.01100743686,0.49569446679,400
401,37,BGR,Bulgaria,14,Plovdiv,Oblast,Province,Пловдив,Philippopolis,4.89247244604,0.69060918485,401
402,37,BGR,Bulgaria,15,Razgrad,Oblast,Province,Разград,,4.09159959899,0.29547856336,402
403,37,BGR,Bulgaria,16,Ruse,Oblast,Province,Русенска,Russe|Ruščuk|Rustchuk,3.64347583336,0.30407234455,403
404,37,BGR,Bulgaria,17,Shumen,Oblast,Province,Шумен,Kolarovgrad|Šumla|Šumen,3.76539524069,0.40050397946,404
405,37,BGR,Bulgaria,18,Silistra,Oblast,Province,Силистра,,3.51077984954,0.30517451638,405
406,37,BGR,Bulgaria,19,Sliven,Oblast,Province,Сливен,Slivno,3.28073954222,0.37732946270,406
407,37,BGR,Bulgaria,20,Smolyan,Oblast,Province,Смолян,Smoljan,4.30812187431,0.35792583271,407
408,37,BGR,Bulgaria,21,Sofia,Oblast,Province,Sofija,Sofiya|Sofija,7.79705090142,0.78336088124,408
409,37,BGR,Bulgaria,22,Stara Zagora,Oblast,Province,Стара Загора,,4.53075061734,0.55353314246,409
410,37,BGR,Bulgaria,23,Targovishte,Oblast,Province,Търговищка,Torgovishte|Tâgovište,3.40774782539,0.27929220178,410
411,37,BGR,Bulgaria,24,Varna,Oblast,Province,Варна,Stalin,3.90158984615,0.40837037385,411
412,37,BGR,Bulgaria,25,Veliko Tarnovo,Oblast,Province,Велико Търново,Veliko Turnovo|Gorna Oryahovitsa|Gorna Orjahovica|Turnovo|Tirnovo|Trnova,4.36233214281,0.51684633382,412
413,37,BGR,Bulgaria,26,Vidin,Oblast,Province,Видин,,3.25098232963,0.34287676518,413
414,37,BGR,Bulgaria,27,Vratsa,Oblast,Province,Враца,Vraca,3.77062810762,0.41614807946,414
415,37,BGR,Bulgaria,28,Yambol,Oblast,Province,Ямбол,Jambol|Jamboli,3.31699826172,0.37050486899,415
416,38,BFA,Burkina Faso,1,Boucle du Mouhoun,Région,Region,,,12.14178782420,2.87344182099,416
417,38,BFA,Burkina Faso,2,Cascades,Région,Region,,,8.27574814275,1.53328877742,417
418,38,BFA,Burkina Faso,3,Centre-Est,Région,Region,,,7.78324345449,1.21834665334,418
419,38,BFA,Burkina Faso,4,Centre-Nord,Région,Region,,,7.17674466956,1.64066932796,419
420,38,BFA,Burkina Faso,5,Centre-Ouest,Région,Region,,,9.59987699902,1.81027971411,420
421,38,BFA,Burkina Faso,6,Centre-Sud,Région,Region,,,6.59438953081,0.95419408391,421
422,38,BFA,Burkina Faso,7,Centre,Région,Region,,,2.98145766057,0.23844737122,422
423,38,BFA,Burkina Faso,8,Est,Région,Region,,,12.15333475670,3.87089959732,423
424,38,BFA,Burkina Faso,9,Haut-Bassins,Région,Region,,,10.05283910090,2.12183366964,424
425,38,BFA,Burkina Faso,10,Nord,Région,Region,,,6.70049601329,1.37038793900,425
426,38,BFA,Burkina Faso,11,Plateau-Central,Région,Region,,,6.76973248469,0.71534126295,426
427,38,BFA,Burkina Faso,12,Sahel,Région,Region,,,11.01002680510,3.02687285566,427
428,38,BFA,Burkina Faso,13,Sud-Ouest,Région,Region,,,7.63486680372,1.34933699997,428
429,39,BDI,Burundi,1,Bubanza,Province,Province,,,1.52940913474,0.08562937105,429
430,39,BDI,Burundi,2,Bujumbura Mairie,Province,Province,,,0.85718384121,0.01640660011,430
431,39,BDI,Burundi,3,Bujumbura Rural,Province,Province,,Usumbura,2.59032315501,0.12691948059,431
432,39,BDI,Burundi,4,Bururi,Province,Province,,,2.87999988438,0.25118658360,432
433,39,BDI,Burundi,5,Cankuzo,Province,Province,,,2.25430661135,0.15350670452,433
434,39,BDI,Burundi,6,Cibitoke,Province,Province,,,2.31074786670,0.12680673606,434
435,39,BDI,Burundi,7,Gitega,Province,Province,,Kitega,3.14393507421,0.15447722163,435
436,39,BDI,Burundi,8,Karuzi,Province,Province,,Karusi,2.02365228229,0.11479276412,436
437,39,BDI,Burundi,9,Kayanza,Province,Province,,,1.89659364504,0.09599507551,437
438,39,BDI,Burundi,10,Kirundo,Province,Province,,,1.90431959615,0.14379017377,438
439,39,BDI,Burundi,11,Makamba,Province,Province,,,2.96790013212,0.20822739370,439
440,39,BDI,Burundi,12,Muramvya,Province,Province,,Muramviya,1.40387877662,0.05420602751,440
441,39,BDI,Burundi,13,Muyinga,Province,Province,,Muhinga,3.16856770724,0.14558592297,441
442,39,BDI,Burundi,14,Mwaro,Province,Province,,,1.75240798013,0.06680351662,442
443,39,BDI,Burundi,15,Ngozi,Province,Province,,,2.02039378497,0.11435991875,443
444,39,BDI,Burundi,16,Rutana,Province,Province,,,2.43578478028,0.15046731624,444
445,39,BDI,Burundi,17,Ruyigi,Province,Province,,,2.54527928525,0.18306233389,445
446,40,KHM,Cambodia,1,Bântéay Méanchey,Khêt,Province,,Banteay Mean Cheay,4.89528483348,0.51489116690,446
447,40,KHM,Cambodia,2,Batdâmbâng,Khêt,Province,,Battambang|Baat Dambang|Bat Dâm Bâng,6.25390285457,1.00856623585,447
448,40,KHM,Cambodia,3,Kâmpôt,Khêt,Province,,,3.73042734693,0.39008806477,448
449,40,KHM,Cambodia,4,Kâmpóng Cham,Khêt,Province,,Kampong Chaam|Kompong Cham,4.32156032043,0.37527059150,449
450,40,KHM,Cambodia,5,Kâmpóng Chhnang,Khêt,Province,,Kompong Chnang,3.65460184891,0.44906205015,450
451,40,KHM,Cambodia,6,Kâmpóng Spœ,Khêt,Province,,Kampong Speu|Kompong Speu|Kompong Spueu,4.42351162430,0.56449484361,451
452,40,KHM,Cambodia,7,Kâmpóng Thum,Khêt,Province,,Kampong Thom|Kompong Thom,6.58030326004,1.06727814749,452
453,40,KHM,Cambodia,8,Kândal,Khêt,Province,,Kandaal,4.87943374446,0.29500866827,453
