system:index,PfafIDIndWW_yearY2014M12,countIndWW_yearY2014M12,meanIndWW_yearY2014M12,.geo
9144,461014,8022,0.0,
9145,461015,6237,0.0,
9146,461016,6744,0.0,
9147,461017,801,0.0,
9148,461018,7439,0.0,
9149,461019,3309,0.0,
9150,461020,34940,5.817460896742315E-6,
9151,461030,38634,0.0,
9152,461040,41636,0.004421325097349023,
9153,461050,20741,0.0032388373592519394,
9154,461060,27023,0.00593345555353292,
9155,461070,20445,0.017654534978952263,
9156,461080,7058,8.687057296632177E-5,
9157,461102,59724,0.0034123256037786767,
9158,461104,44585,1.2991726542420788E-4,
9159,461200,2667,2.3374419995658685E-7,
9160,461201,1,0.0,
9161,461202,11217,0.0,
9162,461203,2589,0.0,
9163,461204,14916,5.060720471118228E-5,
9164,461205,12843,3.378294506455846E-6,
9165,461206,2399,9.324111985728586E-4,
9166,461207,13002,2.3144971043057583E-4,
9167,461208,3027,0.010417087654111496,
9168,461209,11831,0.01759219899906002,
9169,461300,7503,1.2985981191965886E-4,
9170,461301,1927,0.0,
9171,461302,8443,4.920051470063997E-4,
9172,461303,24861,0.017809927637200972,
9173,461304,8896,0.018003420107010237,
9174,461305,6483,0.004104805907071175,
9175,461306,4902,0.007471511366908231,
9176,461307,3844,0.028905054440677678,
9177,461308,28419,0.007122469655815487,
9178,461309,1113,0.0678564888744034,
9179,461401,194,0.0,
9180,461402,35077,0.0,
9181,461403,8466,0.0,
9182,461404,8905,0.0,
9183,461405,3702,0.0,
9184,461406,8074,0.0,
9185,461407,12551,0.0,
9186,461408,2846,0.0,
9187,461409,7537,6.7989186899823E-4,
9188,461500,336,0.4310718531915125,
9189,461600,1268,0.22414659079137156,
9190,461601,705,0.05915745565599586,
9191,461602,6888,0.0880853230206803,
9192,461603,1125,0.08065020675413509,
9193,461604,48602,0.05929392803511927,
9194,461605,8506,0.12187476878048496,
9195,461606,11460,0.053822769915051076,
9196,461607,14435,0.08156700517317422,
9197,461608,4784,3.2738591493824504E-4,
9198,461609,7017,7.073524732414838E-5,
9199,461710,1354,0.06555651230254116,
9200,461720,1394,0.0,
9201,461721,9320,0.0026533314288024867,
9202,461722,1877,1.0866420213014128E-4,
9203,461723,291,0.0,
9204,461724,24128,5.43858247410523E-5,
9205,461725,4795,8.531765363120724E-4,
9206,461726,2255,1.4630016166688723E-5,
9207,461727,3204,1.5449709996726034E-5,
9208,461728,5375,0.0,
9209,461729,4537,0.0,
9210,461730,27993,0.031587517367375244,
9211,461740,35001,1.0309093508860539E-4,
9212,461750,13191,0.003519773505835349,
9213,461760,21063,3.6907630619692765E-4,
9214,461771,1692,0.020707993520133073,
9215,461772,5997,0.028140654525807513,
9216,461773,2349,0.11855090736766873,
9217,461774,20030,0.048155580924382026,
9218,461775,4591,0.009007325198318804,
9219,461776,3878,1.5905035114137337E-6,
9220,461777,35,4.717552484376473E-4,
9221,461778,16984,0.036658480025218106,
9222,461779,1062,0.0018481280160512626,
9223,461781,1959,0.0,
9224,461782,17539,2.8312637750117452E-5,
9225,461783,6762,5.171253411831188E-5,
9226,461784,2777,1.994752048115567E-5,
9227,461785,1741,0.0010448240894034345,
9228,461786,5359,0.0,
9229,461787,5566,0.0,
9230,461788,7179,0.0,
9231,461789,5368,0.0,
9232,461790,147,1.238867773397531E-4,
9233,461801,3054,0.02572264235746862,
9234,461802,2658,0.04369422948025996,
9235,461803,919,0.05532334793916457,
9236,461804,3121,0.04286875314382585,
9237,461805,4587,0.0230925557306729,
9238,461806,9878,5.404852101589663E-4,
9239,461807,10760,0.006013710109504818,
9240,461808,10322,1.4291976001364144E-4,
9241,461809,12619,1.3329826795089363E-4,
9242,461900,6684,0.0,
9243,461910,6353,0.006770568271165752,
9244,461920,30352,0.0,
9245,461930,374,0.0,
9246,461940,13421,0.018033261538302085,
9247,461950,34028,6.544578897703727E-5,
9248,461961,1545,7.923258654003483E-4,
9249,461962,631,2.0234213098951547E-5,
9250,461963,50,0.018089809276620482,
9251,461964,20114,2.5249738751295523E-4,
9252,461965,9862,2.0464062481872212E-4,
9253,461966,6667,0.0,
9254,461967,2546,0.0,
9255,461968,908,0.0,
9256,461969,3602,0.0,
9257,461970,5287,0.0,
9258,461980,6620,0.0,
9259,461990,29226,0.0,
9260,462110,29766,7.928331156646556E-4,
9261,462120,24880,0.002470254276998647,
9262,462131,9860,0.007120016082108688,
9263,462132,19019,0.0,
9264,462133,1623,0.002186410496633556,
9265,462134,8374,9.94580045884314E-4,
9266,462135,16034,0.005332501225635333,
9267,462136,14319,2.5987235056339837E-5,
9268,462137,19953,5.419434962424207E-4,
9269,462138,21083,0.003298805780990787,
9270,462139,3076,7.784181016493436E-4,
9271,462140,22694,0.011704000336823442,
9272,462150,15457,0.0016805705340537079,
9273,462161,1487,0.0011815547360973044,
9274,462162,13598,0.049070264531288856,
9275,462163,90,0.0,
9276,462164,1704,0.05052507435483468,
9277,462165,1157,0.0,
9278,462166,16930,3.636639995201407E-4,
9279,462167,1667,0.01105669916272203,
9280,462168,4904,0.04745753730951793,
9281,462169,6594,0.0395971866840031,
9282,462171,17388,0.06132949467378152,
9283,462172,20744,0.048842287910117445,
9284,462173,612,0.1597791534000923,
9285,462174,9993,0.08624681074929304,
9286,462175,36068,0.05022055896486141,
9287,462176,5617,0.015302691012012147,
9288,462177,2264,0.08238236628204901,
9289,462178,19056,0.07866245145643046,
9290,462179,9154,0.06611796780841603,
9291,462180,43891,0.031929403114108766,
9292,462191,24943,0.02109991066970536,
9293,462192,15797,3.2231103364255384E-4,
9294,462193,5946,9.384654376110558E-4,
9295,462194,9015,3.092234100429359E-5,
9296,462195,7369,3.380456639270789E-4,
9297,462196,8578,5.483579511852696E-4,
9298,462197,8296,0.001805746815548438,
9299,462198,6043,0.0,
9300,462199,8637,0.0020138350111679843,
9301,462201,9712,0.0010906930526420585,
9302,462202,11717,5.76415969958049E-4,
9303,462203,14629,0.0,
9304,462204,7908,0.0,
9305,462205,14868,0.006402621671648045,
9306,462206,2573,0.02542553609845165,
9307,462207,5760,0.003995848780944139,
9308,462208,25325,0.0428526675370352,
9309,462209,3519,0.0,
9310,462301,13680,1.4977746403277322E-4,
9311,462302,6346,4.3942647230510886E-7,
9312,462303,7160,3.077207140261066E-7,
9313,462304,12553,1.6511552669458077E-4,
9314,462305,3636,1.1233965833025742E-5,
9315,462306,4447,0.007023550548007284,
9316,462307,6133,8.393335592922835E-6,
9317,462410,6462,0.0,
9318,462411,2,0.0,
9319,462412,54789,1.4837469682890043E-4,
9320,462413,15938,0.0,
9321,462414,52667,3.321250238368421E-4,
9322,462415,5819,7.650095328985175E-5,
9323,462416,23169,9.589197913451435E-6,
9324,462417,15257,9.629851070799978E-5,
9325,462418,42498,1.1294391753196508E-4,
9326,462419,46983,0.0019053915333529096,
9327,462420,38006,8.727778234339986E-6,
9328,462430,8994,3.672619509089381E-4,
9329,462440,31536,0.0017783340177727925,
9330,462451,28249,1.7565719911961837E-5,
9331,462452,7168,0.0,
9332,462453,4136,0.0,
9333,462454,5560,0.0,
9334,462455,17623,0.0,
9335,462460,3719,0.0,
9336,462470,34726,3.5984553631964146E-5,
9337,462511,14164,5.8186758120340226E-6,
9338,462512,33945,0.011872928811566447,
9339,462513,21363,0.0013418556658919944,
9340,462514,9828,1.3593643262720264E-4,
9341,462515,4841,0.003703228109529891,
9342,462516,10225,5.007586820611908E-5,
9343,462517,2,0.0,
9344,462518,6877,1.2640762527684995E-4,
9345,462519,26449,0.00247809063002748,
9346,462520,5676,0.0,
9347,462530,6905,0.0028198730762236212,
9348,462540,10671,0.0,
9349,462550,49694,8.340905863936055E-5,
9350,462560,31127,0.0017133544713689918,
9351,462611,22984,2.9660044917015674E-5,
9352,462612,5777,0.0,
9353,462613,5956,0.0,
9354,462614,13914,1.3493037843472028E-4,
9355,462615,12366,6.667109016116045E-4,
9356,462616,15340,0.003113609990666481,
9357,462617,3101,0.01088654825919622,
9358,462618,6504,0.010013661832078538,
9359,462619,35189,0.010237972050921078,
9360,462620,34584,0.0033154143143989782,
9361,462630,33991,1.6537686117579364E-4,
9362,462640,2325,1.0438798931881799E-4,
9363,462641,5,0.0,
9364,462642,3687,0.0017213519449474656,
9365,462643,2253,6.081604553197857E-5,
9366,462644,15532,1.9058504607336313E-5,
9367,462645,1985,0.001747906348270091,
9368,462646,2671,0.0055800016929895835,
9369,462647,1166,0.0014048563738531274,
9370,462648,16904,0.002297647833732828,
9371,462649,25998,0.0073547013775908925,
9372,462650,29228,1.6953793722628469E-4,
9373,462660,44742,0.0,
9374,462670,24918,0.0,
9375,462680,30628,1.8420866095076E-4,
9376,463001,4106,5.737286179599393E-4,
9377,463002,44475,0.0018869191894559433,
9378,463003,2115,2.2187661632016954E-4,
9379,463004,14189,1.880407800340724E-4,
9380,463005,394,0.0,
9381,463006,4712,0.003194652690341454,
9382,463007,14211,0.0036671436728044253,
9383,463008,10471,8.886512687501163E-4,
9384,463009,12349,0.0022326642048856394,
9385,463100,3391,0.0,
9386,463200,12653,1.7216644962037738E-4,
9387,463210,20250,0.006515576467274907,
9388,463220,38023,1.1918998544756612E-4,
9389,463230,33359,9.20839043259292E-5,
9390,463240,23488,0.0,
9391,463250,30899,8.568923692006715E-5,
9392,463260,29977,0.004522644764336436,
9393,463271,1077,0.0,
9394,463272,3928,0.009455283598754572,
9395,463273,9423,3.3277096391669996E-5,
9396,463274,7083,0.0,
9397,463275,325,0.0,
9398,463276,8473,0.0014589631514537339,
9399,463277,43,0.0,
9400,463278,17347,7.882101999615109E-4,
9401,463279,10084,6.0452815341967116E-5,
9402,463280,47773,1.1914330323154401E-4,
9403,463290,38300,0.0020043976526497903,
9404,463300,1885,0.0,
9405,463400,32776,9.467995114857817E-4,
9406,463500,5623,0.0,
9407,463601,32,0.0,
9408,463602,20529,0.003224127128387311,
9409,463603,1072,0.009736955777815012,
9410,463604,11714,2.5791804721968996E-4,
9411,463605,4091,0.0,
9412,463606,33977,1.739767017042801E-4,
9413,463607,163,0.0,
9414,463608,3277,0.0,
9415,463609,12101,0.0,
9416,463700,20814,2.527443097688734E-4,
9417,463800,20734,0.0019620119105671105,
9418,463910,15724,0.04440343298777315,
9419,463920,10315,0.011861727520362554,
9420,463930,23361,6.439710436011949E-4,
9421,463940,13092,3.847502030628131E-4,
9422,463950,47419,0.0036829535132517762,
9423,463960,15474,5.081336296064704E-4,
9424,463970,4473,0.002034797721625936,
9425,463980,12286,0.0012637800631888645,
9426,463990,43822,3.912778654647401E-4,
9427,471100,2180,0.0,
9428,471101,5935,0.002818904936366941,
9429,471102,31592,0.0020507526370697727,
9430,471103,795,0.0,
9431,471104,4359,4.712668408017218E-4,
9432,471105,8449,3.259779992046466E-5,
9433,471106,5805,0.001237675005353671,
9434,471107,4677,0.0,
9435,471108,13126,0.005526313521993073,
9436,471109,10075,0.010813307651298844,
9437,471200,9773,0.00868203061729387,
9438,471201,399,0.0,
9439,471202,21305,0.001446431693393726,
9440,471203,7826,1.9412604363577466E-4,
9441,471204,25095,0.007563780697835317,
9442,471205,6620,0.005271900766700488,
9443,471206,33827,0.007081596703633025,
9444,471207,19387,0.005232031987259758,
9445,471208,7285,0.006326650051138062,
9446,471209,12944,0.030754100920964346,
9447,471301,33398,0.008376452199049027,
9448,471302,20857,7.332340255501844E-6,
9449,471303,17023,0.0,
9450,471304,18366,0.0018087177191472759,
9451,471305,10621,7.107568401233767E-4,
9452,471306,28526,1.6264037981523036E-5,
9453,471307,12361,1.2363916229739583E-4,
9454,471401,9125,7.401777283091342E-4,
9455,471402,3617,0.0,
9456,471403,23310,6.270329358952708E-5,
9457,471404,3523,0.0,
9458,471405,11252,0.0,
9459,471406,3960,0.0,
9460,471501,15122,4.5721222669879105E-6,
9461,471502,2030,0.0,
9462,471503,5732,1.9412732749798513E-4,
9463,471504,9407,6.15121466753217E-6,
9464,471505,37069,3.389122984792514E-5,
9465,471506,1872,0.0,
9466,471601,51773,0.0,
9467,471602,5248,0.0,
9468,472011,10494,0.0,
9469,472012,6734,0.0,
9470,472013,58445,2.7550284993414327E-6,
9471,472014,3232,0.0,
9472,472015,16922,0.0,
9473,472020,47590,5.5965983913042285E-5,
9474,472030,47649,0.0,
9475,472040,35031,0.0,
9476,472051,11519,0.0,
9477,472052,2851,0.0,
9478,472053,31054,0.0,
9479,472054,432,0.0,
9480,472055,10961,0.0,
9481,472056,690,0.0,
9482,472061,36710,0.0,
9483,472062,6682,0.0,
9484,472063,4503,0.0,
9485,472064,2070,0.0,
9486,472065,1039,0.0,
9487,473100,37810,0.0,
9488,473201,7927,3.432827039372649E-5,
9489,473202,17624,0.0,
9490,473203,27640,0.0,
9491,473204,5769,0.0,
9492,473205,44483,6.369926893404715E-5,
9493,473206,2665,0.0,
9494,473207,1126,0.0,
9495,473208,5880,0.0,
9496,473209,7870,0.0,
9497,473300,29419,0.0026826934755041208,
9498,473401,9495,1.9748512852070464E-5,
9499,473402,7255,1.2633336741503856E-4,
9500,473403,2807,0.004244649466388566,
9501,473404,6543,1.2224986441509677E-4,
9502,473405,3674,0.001530879037466288,
9503,473406,24582,0.0017199847971392274,
9504,473407,23250,0.0010988137749184442,
9505,473408,13303,0.0019847456148398873,
9506,473409,17131,0.002003728801694723,
9507,473501,17097,4.896649787087644E-5,
9508,473502,62518,1.3109023292705424E-5,
9509,473503,14458,7.074947244739691E-7,
9510,473504,18706,0.0,
9511,473505,26474,0.0,
9512,473506,12918,0.0,
9513,473601,5990,0.0,
9514,473602,63906,1.3453938744358633E-5,
9515,473603,2620,0.0,
9516,473700,19556,0.0,
9517,474011,61309,8.129588935695047E-5,
9518,474012,19199,8.378967497311478E-6,
9519,474013,10599,0.0,
9520,474014,45576,0.0,
9521,474020,7864,2.464070678665068E-6,
9522,474030,23118,0.0,
9523,474041,10095,0.0,
9524,474042,15553,0.0,
9525,474043,9132,1.3946024904628506E-4,
9526,474044,12702,5.325592617911355E-5,
9527,474045,9801,0.0,
9528,474046,14124,0.0,
9529,474047,9516,5.969358353910562E-4,
9530,474050,41594,9.643559038096416E-5,
9531,475100,378,0.0,
9532,475101,3,0.0,
9533,475102,18737,0.0,
9534,475103,861,0.0,
9535,475104,3268,9.843412811723983E-6,
9536,475105,17,0.0,
9537,475106,4597,1.7524871711672258E-4,
9538,475107,11604,0.0,
9539,475108,2782,0.0,
9540,475109,6067,9.714353406615694E-5,
9541,475201,38118,2.5870283078927234E-5,
9542,475202,9350,0.0,
9543,475203,12905,0.0,
9544,475204,25114,0.0,
9545,475205,20428,1.2711070516321956E-4,
9546,475206,2321,0.001521571145670074,
9547,475207,5450,2.4825445892265194E-4,
9548,475208,6577,7.773723415516679E-5,
9549,475209,3192,0.0,
9550,475301,10195,1.4446975479955474E-4,
9551,475302,36369,2.188048476820991E-4,
9552,475303,13164,0.0,
9553,475304,15407,0.0,
9554,475305,8269,0.0,
9555,475306,16541,0.0,
9556,475307,9207,0.0,
9557,475308,11309,1.167531536251977E-5,
9558,475309,17888,9.114068621608051E-6,
9559,475401,4633,0.0,
9560,475402,10018,6.510461767629555E-4,
9561,475403,6406,0.0,
9562,475404,6395,0.0,
9563,475405,18806,4.593707837292235E-4,
9564,475406,4415,0.0,
9565,475407,4001,0.0,
9566,475408,18801,4.635569843720375E-4,
9567,475409,1610,0.0,
9568,475501,12764,0.0,
9569,475502,10045,0.0,
9570,475503,23118,7.06441044370727E-4,
9571,475504,10507,0.0,
9572,475505,17527,2.2651161797969087E-4,
9573,475506,815,0.0,
9574,475507,515,0.0,
9575,475508,2303,0.0,
9576,475509,10858,0.0,
9577,475601,17293,7.730103153893857E-4,
9578,475602,13353,7.615032322311972E-5,
9579,475603,8970,2.2874827460258226E-4,
9580,475604,16157,2.4451956990612116E-4,
9581,475605,16578,1.8154250127472147E-4,
9582,475606,9781,3.522976721034342E-4,
9583,475607,5755,7.214895636151054E-8,
9584,475608,15023,5.437015672445687E-5,
9585,475609,4510,3.266976476191269E-4,
9586,481011,3994,0.002970240717444914,
9587,481012,55388,0.00360657480435664,
9588,481013,22149,1.515385649309848E-4,
9589,481014,5026,2.7603957873465005E-4,
9590,481021,17534,0.010341287982316798,
9591,481022,6875,1.1366276289087929E-4,
9592,481023,4963,4.360721246792814E-5,
9593,481024,13658,1.5996634351421764E-5,
9594,481025,11437,0.0,
9595,481026,37065,0.002423008893415943,
9596,481027,31245,2.0136566603478327E-5,
9597,481028,16965,2.88498973090593E-4,
9598,481029,1680,0.0,
9599,482011,3163,0.0010318662115310433,
9600,482012,15572,4.282382985823403E-6,
9601,482013,2665,0.0,
9602,482014,7927,1.811533761919052E-4,
9603,482015,6268,0.0,
9604,482016,51248,6.562240733034406E-4,
9605,482017,24676,3.039861069575709E-4,
9606,482018,6721,9.208398130768158E-4,
9607,482019,20437,1.7704000067562573E-4,
9608,482020,7032,0.0,
9609,482030,7006,0.0,
9610,482040,1171,0.0,
9611,482100,35820,6.236024577916776E-6,
9612,482101,2,0.0,
9613,482102,70303,9.399269639284304E-6,
9614,482104,20339,1.2218214839488094E-5,
9615,482200,10513,0.0,
9616,482201,42915,7.67450439331381E-4,
9617,482202,6849,6.378947620393998E-4,
9618,482203,182,1.7066497192734194E-4,
9619,482204,10987,6.352796438920756E-4,
9620,482205,6276,0.01408045322018346,
9621,482206,12907,5.832144007569746E-4,
9622,482207,10475,0.004702096681076785,
9623,482208,10397,1.6534467265458326E-4,
9624,482209,30531,2.444243583168411E-5,
9625,482310,32805,7.30085246105037E-5,
9626,482320,33885,4.0256388404088896E-5,
9627,482330,112,0.0,
9628,482341,1085,0.0,
9629,482342,5204,0.0,
9630,482343,21161,0.0,
9631,482344,9005,1.459496195431933E-5,
9632,482345,9033,4.54457748902433E-4,
9633,482346,4316,0.0,
9634,482347,11664,0.0,
9635,482348,3645,0.0,
9636,482349,14078,0.0,
9637,482350,5081,7.499036386051976E-4,
9638,482360,11192,0.0,
9639,482370,42257,6.337401646301108E-5,
9640,482381,20217,0.013987098774909962,
9641,482382,4656,0.015567496249162054,
9642,482383,5138,0.0024078793078237738,
9643,482384,6074,0.0036827770515363944,
9644,482385,1175,0.0029837258057189356,
9645,482386,7050,1.1049950423581337E-4,
9646,482387,6899,0.001835257690596407,
9647,482388,3439,0.0025431346027402924,
9648,482389,8432,1.1332092719675405E-4,
9649,482390,794,0.0,
9650,482400,10267,0.0,
9651,482410,9722,0.0,
9652,482420,13693,0.0,
9653,482430,28925,3.917203712299878E-4,
9654,482440,3123,0.0,
9655,482441,35,0.0,
9656,482442,68957,0.0014349059649881458,
9657,482443,3319,0.0,
9658,482444,11049,0.0,
9659,482445,813,0.0,
9660,482446,14829,0.0,
9661,482447,2319,0.0,
9662,482448,5834,0.0,
9663,482449,16901,0.0,
9664,482450,2016,5.783656855646338E-4,
9665,482460,33776,2.0963135286938042E-4,
9666,482470,9838,0.0,
9667,482480,22699,1.9229292917427505E-5,
9668,482490,1729,0.0,
9669,482491,26,0.0,
