system:index,PfafIDLivWN_yearY2014M12,countLivWN_yearY2014M12,meanLivWN_yearY2014M12,.geo
5273,292568,4479,6.783834634914004E-5,
5274,292569,4650,6.9703418477769264E-6,
5275,292570,25922,8.576789396719089E-5,
5276,292600,7684,8.76409170881085E-5,
5277,292601,5575,7.269250657141464E-6,
5278,292602,12082,7.644490470212303E-5,
5279,292603,448,1.583485094606232E-5,
5280,292604,13662,5.597610243494544E-5,
5281,292605,292,8.178538121966973E-6,
5282,292606,33852,1.0275810685504125E-4,
5283,292607,3883,4.8764674449809325E-5,
5284,292608,19620,6.30561423195806E-5,
5285,292609,34115,9.599711856200895E-5,
5286,292701,66662,2.6627181112959788E-5,
5287,292702,30980,9.101791857620602E-6,
5288,292703,19518,1.2771751543398864E-5,
5289,292704,1876,1.4294859851073637E-7,
5290,292801,57520,3.8070545611494244E-5,
5291,292802,3171,5.199180591485999E-6,
5292,292803,27871,3.103138613153784E-5,
5293,292804,18667,3.0856574785959826E-5,
5294,292805,18772,3.358584469408494E-5,
5295,292806,8334,2.4267764602827094E-5,
5296,292901,28954,5.300673431175964E-5,
5297,292902,7759,4.7691610023667906E-5,
5298,292903,5728,1.699881144289695E-4,
5299,293100,2113,7.538021754443549E-6,
5300,293201,2572,1.0992447483017887E-5,
5301,293202,5430,2.232687769903344E-5,
5302,293203,467,1.4099971664633918E-6,
5303,293204,2874,1.882110775260863E-7,
5304,293205,1136,4.3732862167607664E-7,
5305,293206,986,4.2619989276407377E-7,
5306,293207,226,1.658225373052894E-7,
5307,293208,17201,6.875819307638975E-6,
5308,293209,14196,7.277004044666706E-5,
5309,293300,22959,6.64435894338231E-6,
5310,293400,3571,2.5389230288643395E-7,
5311,293401,2209,1.491184756710717E-7,
5312,293402,1115,6.750051827566799E-6,
5313,293403,2184,3.7612235944938053E-6,
5314,293404,1815,4.065116946941148E-6,
5315,293405,3252,5.732137535206521E-6,
5316,293406,13532,8.196371363044165E-7,
5317,293407,2470,1.903939747622276E-6,
5318,293408,7593,1.7690667757358377E-7,
5319,293409,6146,2.3366299803398612E-7,
5320,293501,121,1.5662096077506604E-8,
5321,293502,26840,8.940602574741793E-7,
5322,293503,14085,1.1030025477011212E-6,
5323,293504,11042,7.662658623107771E-7,
5324,293505,15892,2.8817212899181692E-6,
5325,293506,8401,4.774818607920564E-6,
5326,293507,12553,1.4741663155011765E-5,
5327,293508,13545,1.2666835024688922E-4,
5328,293509,11386,6.813519560108589E-5,
5329,293601,193,5.189615812838289E-6,
5330,293602,8450,1.1587845296024348E-4,
5331,293603,2869,1.898493827942235E-5,
5332,293604,10916,1.6790262695839868E-4,
5333,293605,2428,9.898873462480028E-5,
5334,293606,14730,1.0579495447666098E-4,
5335,293607,14,2.539114569104424E-5,
5336,293608,4377,4.1545191914464046E-5,
5337,293609,11594,9.775222990130716E-5,
5338,293700,27772,5.380642334460861E-5,
5339,293800,9703,1.3892340402470928E-4,
5340,293801,6949,2.0269379003201362E-4,
5341,293802,10410,1.1637690738634596E-4,
5342,293803,336,7.495865265801735E-6,
5343,293804,6919,1.6940427032762737E-4,
5344,293805,39,5.7609966656473446E-6,
5345,293806,4233,1.2191084232468228E-4,
5346,293807,8569,3.724060097729518E-4,
5347,293808,8847,1.6435987304305844E-4,
5348,293809,7049,6.977386414450992E-5,
5349,293901,1421,2.5483264491803804E-5,
5350,293902,2705,6.862351916901311E-4,
5351,293903,1017,5.24361147402968E-5,
5352,293904,14979,1.1137856759829541E-4,
5353,293905,9212,8.972939127710491E-5,
5354,293906,19559,8.435060386584271E-5,
5355,293907,6120,2.4892356804447656E-5,
5356,293908,17744,7.052348945296094E-5,
5357,293909,4202,9.198345082453802E-6,
5358,294000,25843,3.4576948258028966E-5,
5359,294100,1577,3.518008949819165E-5,
5360,294201,2220,2.5931515047564754E-5,
5361,294202,8898,2.3463785983034918E-5,
5362,294203,6313,4.02509256269613E-5,
5363,294204,31612,8.986700937678892E-5,
5364,294205,18349,7.295735832136829E-5,
5365,294206,19907,7.55182361691283E-5,
5366,294207,2130,5.734283684396582E-5,
5367,294208,5835,6.684313379308953E-5,
5368,294209,4285,7.816874444479062E-5,
5369,294300,27699,1.5639327287965238E-6,
5370,294401,16149,1.1304178085672655E-4,
5371,294402,13292,1.0148204252640909E-4,
5372,294403,4561,1.391319239691E-4,
5373,294404,5041,1.152192493612066E-4,
5374,294405,7653,1.0556498017711622E-4,
5375,294406,7788,9.842047976984135E-5,
5376,294407,982,1.0186158866121338E-4,
5377,294408,3102,9.43606888162916E-5,
5378,294409,12226,1.0065354054394152E-4,
5379,294500,22,2.7582727230555062E-6,
5380,294610,36361,4.3074856129238135E-5,
5381,294620,31622,3.222981404521292E-5,
5382,294630,6019,4.575343240119662E-6,
5383,294641,4569,3.922017642365336E-6,
5384,294642,4312,5.971814864415586E-6,
5385,294643,1329,4.993743193233754E-6,
5386,294644,4947,8.340168162820731E-5,
5387,294645,7850,3.9818213441580244E-5,
5388,294646,3857,1.855772716440886E-5,
5389,294647,6539,8.897181171897854E-5,
5390,294648,4832,9.787388009155312E-5,
5391,294649,8551,9.611730871997603E-5,
5392,294650,38412,8.45243510619101E-6,
5393,294660,28808,4.386064553476715E-5,
5394,294670,6693,8.119361753556221E-6,
5395,294680,38405,2.961240862505421E-5,
5396,294691,13783,1.0531879978253883E-5,
5397,294692,8865,2.647063509538278E-5,
5398,294693,8035,3.076823457723578E-5,
5399,294694,16988,4.0419605357296375E-5,
5400,294695,298,2.1300549297597733E-5,
5401,294696,4308,4.8141919273742664E-5,
5402,294697,1673,2.343156677563896E-5,
5403,294698,8025,3.659461402570711E-5,
5404,294699,21668,2.9996671632397378E-5,
5405,294701,2829,2.1452427976145467E-7,
5406,294702,8228,8.295906207691116E-8,
5407,294703,11029,1.498985544383117E-7,
5408,294704,7150,3.5412841203209076E-7,
5409,294705,5699,1.0363047801945751E-7,
5410,294706,4975,6.218776988431364E-8,
5411,294707,4318,5.149696725957484E-8,
5412,294708,5303,1.0066948876375915E-7,
5413,294710,10999,2.926857341472128E-6,
5414,294720,24777,5.453074045911646E-6,
5415,294730,68,2.6970964389520836E-6,
5416,294740,18595,1.3984794449556738E-7,
5417,294750,458,3.2202127254388956E-6,
5418,294760,17845,2.554855408952782E-7,
5419,294770,5706,3.3596420856082807E-6,
5420,294780,26538,4.3370246926183677E-7,
5421,294790,28636,3.544697930022379E-6,
5422,294801,1290,3.1275989338968768E-6,
5423,294802,32918,1.210933415074716E-6,
5424,294803,12000,7.264799136704984E-7,
5425,294804,13502,4.739909431904954E-7,
5426,294805,123,4.285118324986233E-7,
5427,294806,7622,6.891872781309531E-7,
5428,294807,6735,4.991935052383908E-7,
5429,294808,9213,1.8365361051064791E-6,
5430,294809,12761,9.929468548611648E-7,
5431,294900,31199,1.586044464461445E-5,
5432,294910,4245,1.1329854853721352E-5,
5433,294920,7177,1.4220874519903204E-6,
5434,294921,934,2.9217439627352707E-6,
5435,294922,4577,3.335107414959465E-6,
5436,294923,10013,1.5925502915706004E-6,
5437,294924,3558,6.61189359122386E-7,
5438,294925,2576,2.826754417161723E-6,
5439,294926,3399,7.363405073647268E-7,
5440,294927,1655,5.540164035516821E-6,
5441,294928,2976,2.6320794735970385E-6,
5442,294929,9828,6.065156707447521E-6,
5443,294930,16850,2.584635762309047E-6,
5444,294940,24451,1.2199416104042208E-6,
5445,294950,18937,7.025661297466252E-6,
5446,294951,20430,1.909777087263838E-6,
5447,294952,10533,2.2773095647889766E-6,
5448,294953,3277,1.5706352504254446E-5,
5449,294954,20080,2.8927810936937856E-6,
5450,294955,1365,1.1594321096366834E-5,
5451,294956,7437,1.1013990382086589E-5,
5452,294957,717,1.3443140150974505E-5,
5453,294958,23953,1.6933015723604942E-5,
5454,294959,1589,1.4365482961921746E-5,
5455,294961,8259,3.147745795120454E-5,
5456,294962,5217,4.676686008049077E-5,
5457,294963,5040,4.749827490347433E-5,
5458,294964,18708,3.896257054103061E-5,
5459,294965,1572,5.6019469282559874E-5,
5460,294966,2822,3.208704498304481E-5,
5461,294967,960,5.184299571351286E-5,
5462,294968,4334,3.308548740137566E-5,
5463,294969,5758,4.6769179450182015E-5,
5464,294971,14424,2.199315629016076E-5,
5465,294972,20577,8.878355613635671E-5,
5466,294973,4487,2.7064971114787757E-5,
5467,294974,10186,4.0696135387073986E-5,
5468,294975,21435,3.993872830555952E-5,
5469,294976,5893,3.0308450606854315E-5,
5470,294977,24275,3.470567144069389E-5,
5471,294978,14008,3.320117817432537E-5,
5472,294979,5737,3.500035831524942E-5,
5473,294980,34318,3.835511438885129E-5,
5474,294991,4508,3.004922539648058E-5,
5475,294992,14834,4.8307825549967495E-5,
5476,294993,4187,2.3075623512434038E-5,
5477,294994,3403,4.693468079028197E-5,
5478,294995,3629,5.211181553604221E-5,
5479,294996,3332,6.840542600513447E-5,
5480,294997,6032,6.070572433894163E-5,
5481,294998,4580,6.0884429391664066E-5,
5482,294999,16179,5.7619026038512104E-5,
5483,295101,585,2.2390831233118493E-6,
5484,295102,21609,1.277133293561978E-6,
5485,295103,15566,2.037496097741612E-6,
5486,295104,12123,1.1738337867841277E-6,
5487,295105,16275,6.787973035405074E-7,
5488,295106,6348,2.027236105656958E-7,
5489,295107,23172,2.084291882257306E-7,
5490,295108,15493,1.3053510022473017E-7,
5491,295109,19237,5.00752314210155E-7,
5492,295200,22193,6.206745533871591E-8,
5493,295300,893,4.5853572773015194E-11,
5494,295301,844,2.6113214962241967E-8,
5495,295302,7421,5.129973803085423E-8,
5496,295303,7591,2.956878921368491E-8,
5497,295304,3373,5.144053487737871E-8,
5498,295305,20662,4.239327711989939E-8,
5499,295306,6479,1.2236107059700276E-6,
5500,295307,60716,4.756930753161617E-6,
5501,295308,8703,2.508347146041239E-7,
5502,295309,8720,3.973726105188926E-9,
5503,295400,29499,1.1641412493845843E-7,
5504,295500,4555,4.1895567365462506E-9,
5505,295600,21419,1.8950032490659824E-9,
5506,295700,3873,0.0,
5507,295701,9786,2.062579972823752E-15,
5508,295702,7843,0.0,
5509,295703,498,0.0,
5510,295704,6531,4.2023525829199695E-9,
5511,295705,3308,1.3518940300151907E-9,
5512,295706,3607,1.608563988276169E-8,
5513,295707,12439,1.9354284104047933E-6,
5514,295708,3786,4.31698788188365E-7,
5515,295709,215,7.62724512091168E-9,
5516,295800,21805,2.600950331516024E-7,
5517,295900,11319,1.0379409176787787E-6,
5518,296001,44771,2.7052711811963513E-6,
5519,296002,40647,2.5020599872223613E-6,
5520,296003,26039,3.65306568337482E-6,
5521,296100,52,4.078916600800689E-7,
5522,296201,15720,5.067647780081532E-6,
5523,296202,5072,6.972410412082054E-7,
5524,296203,501,1.0314765093899298E-5,
5525,296204,4776,7.400586676515928E-6,
5526,296205,6262,1.588725218788733E-5,
5527,296206,6554,4.520119720495223E-6,
5528,296207,7598,2.7062795318976173E-5,
5529,296208,3769,3.037839460464683E-6,
5530,296209,5831,2.8457567023929015E-6,
5531,296300,15895,1.0801681959233106E-6,
5532,296400,11104,2.2895676817305926E-6,
5533,296501,4063,1.9544257047722764E-7,
5534,296502,6288,2.699552876527558E-6,
5535,296503,5630,2.5204073978541427E-7,
5536,296504,8629,4.006066552474055E-6,
5537,296505,7608,2.114629219616347E-6,
5538,296506,9362,1.294887135956729E-5,
5539,296507,2985,2.2472700360040605E-6,
5540,296508,7240,6.4635504590116545E-6,
5541,296509,52475,8.360744977858805E-6,
5542,296600,10617,1.0844837287813453E-5,
5543,296710,18094,1.1863526454159343E-5,
5544,296720,7658,3.171300498425136E-6,
5545,296731,12440,4.1431142542865195E-6,
5546,296732,6359,6.1790302080721316E-6,
5547,296733,1156,5.485996707319242E-7,
5548,296734,3864,3.253422351002611E-6,
5549,296735,18204,3.667028793604622E-6,
5550,296736,3962,4.164585564171143E-6,
5551,296737,9560,2.6927648394273407E-6,
5552,296738,4437,2.3024211677273205E-6,
5553,296739,1322,3.74025393549753E-7,
5554,296740,6560,1.4754426208884744E-6,
5555,296750,6320,1.7713185425522117E-6,
5556,296760,6568,5.805829331468383E-6,
5557,296770,29775,9.020231221574351E-7,
5558,296780,8269,4.052720450905764E-7,
5559,296790,15515,1.1568643430524076E-7,
5560,296810,12151,1.1942746499840024E-7,
5561,296820,27096,2.710595548420036E-7,
5562,296830,4198,2.398848071564786E-7,
5563,296840,21496,2.757785800587837E-7,
5564,296850,14726,2.2739257110147657E-7,
5565,296860,6537,4.2726811918249906E-7,
5566,296870,3780,2.441858503134473E-7,
5567,296880,20688,1.710830094940048E-7,
5568,296890,23914,4.13817373974448E-7,
5569,296901,7289,4.8963623487676774E-8,
5570,296902,6584,1.1512436106821129E-7,
5571,296903,3654,5.933298157176267E-7,
5572,296904,5114,5.967725982914053E-7,
5573,296905,9203,1.497128163185964E-7,
5574,296906,6719,3.8698810762945423E-7,
5575,296907,5936,4.05205692451899E-7,
5576,296908,8666,4.688347830774463E-7,
5577,296909,31477,1.732308196952141E-6,
5578,297111,6082,3.676310720052258E-10,
5579,297112,17255,8.205847791140301E-8,
5580,297113,7039,6.877518289269339E-10,
5581,297114,4581,8.327447595079472E-8,
5582,297115,1711,8.961716138340701E-10,
5583,297116,8030,3.8259796911732247E-7,
5584,297117,3510,9.227010102267805E-10,
5585,297118,11141,1.0402205514204705E-6,
5586,297119,9601,6.142047593237345E-7,
5587,297120,16589,1.0606090527813194E-8,
5588,297130,7590,1.7906787926474813E-13,
5589,297140,22007,3.4106716117980113E-8,
5590,297150,24463,2.5146805878208693E-10,
5591,297201,61002,1.6349785233745509E-7,
5592,297202,15993,9.131208304207653E-8,
5593,297203,12727,1.1621192993075848E-7,
5594,297204,6165,1.235550005317294E-7,
5595,297205,5582,2.0340803716440776E-7,
5596,297206,3662,6.014737145429561E-8,
5597,297207,3290,1.359144274513843E-7,
5598,297208,2312,7.316025013442829E-8,
5599,297209,1039,1.2656883379297817E-7,
5600,297310,7340,2.7147995267724454E-7,
5601,297320,21831,5.088515507820655E-7,
5602,297330,18896,2.3664522050883902E-7,
5603,297340,11466,1.63694333664017E-7,
5604,297350,7954,2.5217252081575726E-7,
5605,297360,18418,9.242674604485827E-8,
5606,297370,9048,1.8616502601427808E-7,
5607,297380,18305,3.2535150556067577E-7,
5608,297390,14517,2.5865814339701017E-7,
5609,297400,8431,1.3348030922225487E-7,
5610,297410,1129,2.713535731801399E-8,
5611,297420,19306,7.51423602571944E-8,
5612,297430,20601,1.2195800878066666E-7,
5613,297441,1243,1.884676854033032E-8,
5614,297442,3960,2.7123682483351817E-7,
5615,297443,1456,7.779060302918408E-8,
5616,297444,21427,1.4877101358240775E-7,
5617,297445,13354,4.260935917434073E-8,
5618,297446,10943,1.0207018084671698E-7,
5619,297447,34,6.35274506814424E-9,
5620,297448,19921,1.383322091096797E-7,
5621,297449,16043,1.5969510129047384E-6,
5622,297450,28772,2.4580081654108675E-8,
5623,297461,31,4.888787713993472E-8,
5624,297462,7596,7.745821894952736E-8,
5625,297463,949,5.1802904337841956E-8,
5626,297464,4167,5.545545594675476E-8,
5627,297465,2342,5.3118680768103186E-8,
5628,297466,3368,3.1078762395880244E-8,
5629,297467,5235,1.93854557068147E-8,
5630,297468,8682,7.614828264712943E-7,
5631,297469,11874,4.1771888528327793E-7,
5632,297470,7679,8.313185967351797E-8,
5633,297480,23925,1.0712099810676812E-7,
5634,297490,24205,1.7721038806380113E-7,
5635,297501,32726,2.6867547308076825E-6,
5636,297502,5951,5.540832269309115E-8,
5637,297503,4613,5.8040424639399104E-8,
5638,297510,3834,2.5716427381033047E-8,
5639,297520,32626,5.478772515233472E-8,
5640,297530,16030,3.525183821626128E-8,
5641,297541,1837,7.693599979982442E-8,
5642,297542,4872,4.090169458535173E-8,
5643,297543,1069,1.540645831276857E-8,
5644,297544,8484,4.757054448452648E-8,
5645,297545,2152,9.435838370231601E-8,
5646,297546,29331,3.5258452990812226E-8,
5647,297547,1271,1.540316360685897E-7,
5648,297548,2058,1.8247312627324351E-7,
5649,297549,7062,9.603046792080316E-8,
5650,297550,32873,5.137522197955877E-8,
5651,297560,6748,1.0265085620672868E-6,
5652,297570,983,7.839971863674371E-8,
5653,297580,7377,4.527207957846465E-8,
5654,297590,9522,9.367586084822427E-7,
5655,297611,12284,3.760148853731686E-8,
5656,297612,13822,1.0782188506810087E-7,
5657,297613,821,1.5134039251757059E-7,
5658,297614,12740,3.558918511407848E-7,
5659,297615,2877,1.0939093240617384E-7,
5660,297616,11649,1.7966591698254718E-7,
5661,297617,13366,3.0612775595076665E-7,
5662,297618,7790,1.186397548756873E-7,
5663,297619,2631,1.8973757031174368E-7,
5664,297621,372,1.301687763287752E-7,
5665,297622,4030,1.595271281635661E-7,
5666,297623,1872,6.549879057944643E-8,
5667,297624,18373,1.8177998346378862E-7,
5668,297625,2008,1.9296478233947414E-7,
5669,297626,6638,2.0167792824788585E-7,
5670,297627,2671,1.858060982822309E-7,
5671,297628,2510,2.2826311594146897E-7,
5672,297629,2835,3.0592488077646906E-7,
5673,297630,18251,7.686887119486788E-8,
5674,297640,16554,8.200611335200703E-8,
5675,297710,33540,1.51389376100915E-7,
5676,297720,32565,4.849319980258579E-7,
5677,297730,536,1.6810698239245437E-7,
5678,297740,36744,2.161208711732308E-6,
5679,297750,26244,2.1192748456529153E-6,
5680,297760,28840,5.857963029481962E-7,
5681,297771,1080,6.9627542015032645E-6,
5682,297772,2554,2.499478228788658E-6,
5683,297773,1186,2.0015636506235513E-5,
5684,297774,22021,4.61900453070344E-7,
5685,297775,2113,2.639654996411879E-6,
5686,297776,1893,1.441709492484537E-6,
5687,297777,2812,7.041262188984128E-7,
5688,297778,2073,5.417156599053793E-7,
5689,297779,2213,4.09754380117634E-7,
5690,297780,32124,6.236488473460899E-7,
5691,297791,1964,3.623411770991726E-7,
5692,297792,10177,8.781315882598156E-7,
5693,297793,7424,6.255594945216862E-7,
5694,297794,23356,1.2677843046167272E-6,
5695,297795,11648,1.5691574272305196E-6,
5696,297796,3660,5.021128571708275E-7,
5697,297797,5,8.32184748659561E-7,
5698,297798,4813,1.2106130054508476E-6,
5699,297799,8967,2.3307811024000495E-6,
5700,297811,8234,7.253538698594874E-6,
5701,297812,18293,1.466861526102894E-6,
5702,297813,132,1.5492940383514724E-5,
5703,297814,2331,2.7829411036030073E-7,
5704,297815,189,1.7161447287036241E-6,
5705,297816,3200,4.1588342587908915E-7,
5706,297817,735,4.569845432749745E-6,
5707,297818,3736,3.292263357579518E-7,
5708,297819,5220,1.1240083693466223E-6,
5709,297820,5615,3.601937944335591E-6,
5710,297831,3787,6.793968518424735E-7,
5711,297832,20703,8.85006478927158E-7,
5712,297833,16,7.851047819058215E-7,
5713,297834,4529,9.442922225607587E-7,
5714,297835,3918,8.680029225937131E-7,
5715,297836,15093,5.558945423234032E-7,
5716,297837,5283,8.283227656110739E-7,
5717,297838,4282,7.238440337974292E-7,
5718,297839,15385,6.384185947672536E-7,
5719,297840,15849,5.192192238845718E-7,
5720,297850,37314,1.4892065879490156E-6,
5721,297860,2787,1.2939361337267717E-6,
5722,297870,6856,4.842808633806038E-7,
5723,297880,10255,5.746473521458338E-7,
5724,297890,1570,7.355724723141398E-7,
5725,297901,6995,3.6629919268617845E-7,
5726,297902,6627,4.96031738902873E-7,
5727,297903,1847,1.4354349483071365E-6,
5728,297904,8854,1.1690389402310153E-6,
5729,297905,9347,1.083937493428606E-6,
5730,297906,14344,1.1545170709020386E-6,
5731,297907,9934,1.7977134216656214E-6,
5732,297908,4843,3.4352216334526436E-6,
5733,297909,7773,7.06952085706139E-6,
5734,298101,7407,4.2580816498186946E-7,
5735,298102,6175,5.985139821186725E-7,
5736,298103,5845,1.074400912736006E-7,
5737,298104,14782,1.914093003377268E-7,
5738,298105,10582,4.161262143614298E-8,
5739,298106,7122,4.0839959046809526E-8,
5740,298107,5477,5.531499844570966E-8,
5741,298108,7793,1.563448687190369E-7,
5742,298109,6698,3.3555535170083065E-8,
5743,298201,5478,1.4519928715257505E-6,
5744,298202,15746,4.823749238910991E-7,
5745,298203,16009,4.718841320911989E-7,
5746,298204,5456,5.599523094270513E-7,
5747,298205,21163,3.034804324335213E-7,
5748,298206,8523,9.182594262573149E-8,
5749,298207,20676,1.4299768114715175E-7,
5750,298208,5790,6.0177407033637E-8,
5751,298209,12631,8.793128978666321E-8,
5752,298300,38232,1.791550832796799E-6,
5753,298411,3743,1.6298261214886396E-6,
5754,298412,5844,5.582144778914835E-6,
5755,298413,11911,4.9840485584410435E-6,
