system:index,PfafIDrunoff_annua,countrunoff_annua,meanrunoff_annua,.geo
2199,153010,17589,0.15626394575105654,
2200,153021,3088,0.033236176758513605,
2201,153022,2490,0.11187480640662655,
2202,153023,2066,0.11047524800732726,
2203,153024,26409,0.16849203166875656,
2204,153025,3663,0.20060803939927163,
2205,153026,3314,0.2907633721691928,
2206,153027,1171,0.23469980971989604,
2207,153028,3646,0.305434561806587,
2208,153029,30029,0.19174929516250752,
2209,153030,2374,0.09096822489294464,
2210,153031,29,-0.16736404538772987,
2211,153032,526,0.055696545807313334,
2212,153033,1019,0.09887259700554883,
2213,153034,11073,0.06346515006327448,
2214,153035,424,0.017344819841919292,
2215,153036,4538,0.0710595386714619,
2216,153037,1563,0.09822162508322155,
2217,153038,20718,0.08693822064161306,
2218,153039,351,0.0678656336606764,
2219,153041,649,0.10139523132636898,
2220,153042,11466,0.0969228197416222,
2221,153043,22610,0.13455010743917414,
2222,153044,5174,0.1310558838455397,
2223,153045,968,0.19549679268670306,
2224,153046,4714,0.1747710000994549,
2225,153047,743,0.09170587481873434,
2226,153048,4409,0.06275045186373437,
2227,153049,12857,0.05547681044325179,
2228,153050,13777,0.0386375374811438,
2229,153051,11284,0.17087308739540982,
2230,153052,5970,0.161033212329517,
2231,153053,5580,0.3184753949741914,
2232,153054,13177,0.1831259384508784,
2233,153055,3943,0.28678939461427355,
2234,153056,12727,0.17402356888195916,
2235,153057,8126,0.308197488804886,
2236,153058,9121,0.13948473211842877,
2237,153059,11336,0.28386670809090003,
2238,153060,33407,0.17595948816065024,
2239,153070,9965,0.11072441881541278,
2240,153080,21848,0.0715327508735755,
2241,153090,30116,0.07151683330678663,
2242,154101,13525,1.0260324650593287E-4,
2243,154102,11719,1.773137831631075E-4,
2244,154103,16635,3.8717849457899805E-4,
2245,154104,13794,2.5254734389336457E-4,
2246,154105,9471,9.878891022640475E-4,
2247,154106,10233,4.006087284151993E-4,
2248,154107,9101,3.1405843192621255E-4,
2249,154108,27242,2.7883114320467967E-4,
2250,154109,14406,4.08957984184483E-4,
2251,154211,57918,0.008469305614144154,
2252,154212,2844,0.014992048979270959,
2253,154213,1453,0.016714138369179156,
2254,154214,1152,0.007487035472927256,
2255,154215,779,0.011841989290824638,
2256,154220,15687,0.0039318787137137285,
2257,154230,32210,0.010176747365880213,
2258,154240,21347,0.0030205358490477544,
2259,154250,16501,0.0024227035676017607,
2260,154260,24684,1.0561444909348722E-4,
2261,154300,3625,0.02086703325519164,
2262,154301,410,0.008100244719178421,
2263,154302,2130,0.010853951370871142,
2264,154303,1728,0.00926316716378454,
2265,154304,3497,0.02451210103241459,
2266,154305,6372,0.020084384338406994,
2267,154306,34113,0.08117382904244994,
2268,154307,8768,0.0322652632801572,
2269,154308,2728,0.05406614194687268,
2270,154309,7888,0.07771629104406085,
2271,154401,10987,0.009543289765571497,
2272,154402,11910,0.003475246059526392,
2273,154403,16047,0.009276870509901206,
2274,154404,9355,0.0026159472350382592,
2275,154510,12887,0.011650901746741073,
2276,154521,4391,0.0010873994992818094,
2277,154522,30095,0.02201849610997833,
2278,154523,29841,0.0036121949159728974,
2279,154524,24132,0.02433873017643975,
2280,154525,2748,0.008033469399506476,
2281,154526,9189,0.015155543575687472,
2282,154527,17820,0.02363428779547995,
2283,154528,11157,0.03240081914543109,
2284,154529,19036,0.04964094578798373,
2285,154530,2312,0.025158017077763096,
2286,154601,8373,0.05362037689338349,
2287,154602,11698,0.046099527715783926,
2288,154603,37390,0.06402933661155828,
2289,154604,3928,0.031352340645615887,
2290,154605,531,0.11862180598740592,
2291,154606,6711,0.037569025197510056,
2292,154710,18530,0.020685168885862838,
2293,154720,39513,0.034578000220901954,
2294,154730,27792,0.03279499499569875,
2295,154740,23719,0.049487710127453545,
2296,154750,12171,0.0401253410767235,
2297,154760,19451,8.617504080803226E-4,
2298,154770,21795,0.002582578357477318,
2299,154780,20493,0.008249781386230937,
2300,154790,18208,0.014330228694854133,
2301,154811,4567,0.007390316127393874,
2302,154812,39483,0.06489467152710136,
2303,154813,3926,0.05030159759563361,
2304,154814,22777,0.014271057658659646,
2305,154815,100,0.035075175732904355,
2306,154816,7631,0.047371043590990744,
2307,154817,25139,0.06151244223945011,
2308,154818,5883,0.05207131453466941,
2309,154819,15921,0.06441554109354974,
2310,154820,7411,0.01949399458396736,
2311,154830,1370,0.06581671138876369,
2312,154840,2899,0.06384237086803612,
2313,154850,23849,0.0670424242991913,
2314,154901,6538,0.06948231096101079,
2315,154902,5053,0.07924567989912043,
2316,154903,37009,0.10665002362790467,
2317,155111,12099,0.0043348227659244076,
2318,155112,4369,7.170300081560651E-4,
2319,155113,1704,0.001957538378843407,
2320,155114,2639,0.014512761389834997,
2321,155115,8271,0.022937893254905764,
2322,155116,5857,0.03601567916536044,
2323,155117,500,4.461432631051302E-5,
2324,155118,209,4.710105890076582E-4,
2325,155119,2416,0.03158354247206811,
2326,155120,36122,0.03248961528321646,
2327,155131,5,-7.86950738428473E-4,
2328,155132,28361,0.007403840885530054,
2329,155133,9131,0.010016775207992303,
2330,155134,9711,0.003152959077303425,
2331,155135,95,0.0028049748601077897,
2332,155136,6324,0.010314471408007415,
2333,155137,2870,0.013552946249030471,
2334,155138,6191,0.006816035138834436,
2335,155139,33305,0.005010080666940462,
2336,155141,193,-7.764549300634294E-6,
2337,155142,22503,2.2506131931584807E-4,
2338,155143,2363,-3.816337353942975E-6,
2339,155144,19473,0.0,
2340,155145,1548,6.213013853984048E-5,
2341,155146,16030,8.637484706996025E-5,
2342,155147,1928,-2.3872849379012455E-6,
2343,155148,5268,6.216677119772955E-4,
2344,155149,17269,8.845313312031412E-4,
2345,155151,27057,0.0013878906728537713,
2346,155152,26926,0.003542206710179507,
2347,155153,4867,0.002061500430576197,
2348,155154,4721,1.168037541909973E-4,
2349,155155,1913,0.0,
2350,155156,642,0.0028080276246322464,
2351,155157,328,0.0021654283535271564,
2352,155160,30504,0.0027020483445138687,
2353,155171,9171,2.1051669638346732E-5,
2354,155172,2866,4.7642569892245464E-5,
2355,155173,3031,0.0012706979010880268,
2356,155174,3888,9.615008211452019E-4,
2357,155175,12205,1.9183150538635408E-4,
2358,155176,5288,6.941890862386913E-4,
2359,155177,6908,9.985473667539304E-4,
2360,155211,5881,1.6279237162535444E-5,
2361,155212,10337,4.5636007882757044E-5,
2362,155213,9985,1.7016445121554115E-5,
2363,155214,3678,0.0,
2364,155215,5922,0.0,
2365,155216,4830,0.0,
2366,155217,4350,0.0,
2367,155221,11517,2.2457773131087056E-5,
2368,155222,6549,1.434696334810345E-4,
2369,155223,5193,-1.2687711805506078E-14,
2370,155224,2251,4.2873552349528027E-8,
2371,155225,8813,0.0,
2372,155226,9841,1.5407275775982218E-6,
2373,155227,9405,1.1241566262141208E-5,
2374,155228,3204,1.5797719125881867E-5,
2375,155229,1591,0.0,
2376,155230,27397,1.4712328166251589E-8,
2377,155241,10954,0.0,
2378,155242,8928,0.0,
2379,155243,6219,0.0,
2380,155244,3830,0.0,
2381,155245,3175,1.7131207579801392E-14,
2382,155246,2975,0.0,
2383,155247,2846,0.0,
2384,155248,2316,0.0,
2385,155249,1294,0.0,
2386,155250,33726,1.6075403970886054E-12,
2387,155261,20537,1.9175650918174806E-6,
2388,155262,16982,2.3551047597188567E-6,
2389,155263,5396,0.0,
2390,155264,4621,1.0580828993471077E-6,
2391,155265,1498,2.501411512637929E-6,
2392,155270,21865,0.0,
2393,155281,12774,8.078815476665826E-4,
2394,155282,9030,0.0,
2395,155283,8248,-8.688307367591916E-9,
2396,155284,5090,0.0,
2397,155285,5016,0.0011601868281694186,
2398,155286,3653,0.0,
2399,155287,2738,0.0,
2400,155290,35300,3.5191836053279275E-7,
2401,155310,22351,1.4068843753800018E-5,
2402,155320,19890,6.073110940229139E-7,
2403,155330,19326,1.4522322162218048E-5,
2404,155340,26569,1.8624938451758698E-6,
2405,155350,9983,6.718403110240331E-6,
2406,155360,21877,0.0,
2407,155370,33809,3.4617776022241175E-9,
2408,155380,33045,1.715562868995044E-12,
2409,155390,34065,4.733839343792524E-6,
2410,155411,1903,0.001349630425246412,
2411,155412,10747,7.871702077782304E-4,
2412,155413,4540,0.0014072023667874565,
2413,155414,7233,0.0026495786647859716,
2414,155415,5747,0.002672253697174735,
2415,155416,6517,0.006052479139382151,
2416,155417,2776,8.443029781898279E-4,
2417,155418,3562,8.682110342166482E-4,
2418,155419,1679,8.996392831639972E-4,
2419,155421,9682,0.0011066987646038901,
2420,155422,3835,4.8789404347669154E-4,
2421,155423,5566,2.385387450286752E-4,
2422,155424,6695,2.6707324740020085E-4,
2423,155425,3689,5.087996866621274E-4,
2424,155426,7922,0.0018667051916373477,
2425,155427,2561,2.6375888933409517E-7,
2426,155428,2269,4.0529310314923523E-4,
2427,155429,1011,5.299666433477281E-5,
2428,155430,19146,1.4989023754683603E-4,
2429,155440,28733,1.119641404312079E-4,
2430,155450,24745,1.5792939684627934E-7,
2431,155461,17116,1.3034431869478252E-4,
2432,155462,4251,0.0,
2433,155463,19791,2.929442461918294E-7,
2434,155464,12250,2.9977696622981774E-5,
2435,155465,4211,3.796885854256039E-4,
2436,155470,27523,0.0,
2437,155480,32856,-9.812234753375458E-9,
2438,155511,18352,0.0,
2439,155512,2585,0.0,
2440,155513,11105,0.0,
2441,155514,10455,0.0,
2442,155515,2339,0.0,
2443,155516,2868,0.0,
2444,155517,691,0.0,
2445,155518,1141,0.0,
2446,155520,36874,0.0,
2447,155531,2910,0.0,
2448,155532,5149,0.0,
2449,155533,1010,0.0,
2450,155534,11081,0.0,
2451,155535,7224,0.0,
2452,155536,3674,0.0,
2453,155537,1978,0.0,
2454,155538,2738,0.0,
2455,155539,7084,0.0,
2456,155541,21599,0.0,
2457,155542,925,0.0,
2458,155543,14652,0.0,
2459,155544,2299,0.0,
2460,155545,24125,-2.567954054913844E-7,
2461,155546,2931,-4.115429259598846E-7,
2462,155547,12999,-2.666921137122119E-19,
2463,155548,13120,1.2507191625174801E-5,
2464,155549,5525,0.0,
2465,155551,2958,0.0,
2466,155552,10999,0.0,
2467,155553,3766,0.0,
2468,155554,7217,0.0,
2469,155555,3811,0.0,
2470,155556,5541,-1.2643014775782355E-7,
2471,155557,3637,0.0,
2472,155558,3700,0.0,
2473,155559,2571,0.0,
2474,155561,9814,7.475594605691578E-4,
2475,155562,2841,3.808516395324861E-5,
2476,155563,12356,0.0016613560747524216,
2477,155564,7938,2.495989352142582E-5,
2478,155565,40685,0.0019081970349390368,
2479,155566,158,5.248263314957355E-5,
2480,155567,610,4.941943996705393E-4,
2481,155568,11584,0.0044579957710158885,
2482,155570,227,6.59238005518622E-5,
2483,155571,5207,-1.1596666934972402E-4,
2484,155572,23736,7.864968637242576E-4,
2485,155573,2822,3.725738610167334E-5,
2486,155574,29203,7.670651454425135E-4,
2487,155575,3975,1.3969265944778225E-5,
2488,155576,10077,3.314958923565193E-4,
2489,155577,52,-7.788246647099138E-6,
2490,155578,21845,3.252854877674002E-4,
2491,155579,22617,9.682083717118722E-5,
2492,155580,3012,1.9093630367291906E-4,
2493,155611,29,-3.343257757228958E-6,
2494,155612,4670,-1.2640449839870834E-6,
2495,155613,9042,-2.74395313459171E-5,
2496,155614,26984,4.6779825616974324E-5,
2497,155615,14118,3.217089399458815E-6,
2498,155616,5355,1.375420492381495E-4,
2499,155617,5321,7.945249385567773E-5,
2500,155618,5277,5.736944000072924E-4,
2501,155619,7544,4.918404068859977E-4,
2502,155620,35751,-2.641140133118902E-24,
2503,155631,68,-3.080030978270345E-8,
2504,155632,35131,1.3289971175997111E-5,
2505,155633,408,-6.248405752208616E-9,
2506,155634,3271,0.0,
2507,155635,1020,0.0,
2508,155636,1444,0.0,
2509,155637,605,0.0,
2510,155638,2097,0.0,
2511,155639,5204,0.0,
2512,155641,5859,1.9046897606389538E-4,
2513,155642,20592,1.1133561245596189E-4,
2514,155643,3476,-2.7524633542572868E-11,
2515,155644,1448,0.0,
2516,155645,31216,5.061668374315971E-7,
2517,155646,3738,-3.580518371270205E-25,
2518,155647,1351,-6.558071669575147E-8,
2519,155651,48079,4.1277996866293416E-7,
2520,155652,466,-2.820083880783945E-11,
2521,155653,1614,-2.460103489096064E-13,
2522,155654,9496,1.6501874854889635E-4,
2523,155661,635,-4.7331131854171845E-7,
2524,155662,8571,7.119709759592634E-13,
2525,155663,7308,-2.6475819577702263E-11,
2526,155664,9659,1.4194534732573763E-4,
2527,155665,5805,-1.757254997509291E-11,
2528,155666,9136,-6.809315405880196E-14,
2529,155667,2901,-1.0827729283712798E-11,
2530,155668,4066,8.1321994372203E-4,
2531,155669,11146,9.308410756226487E-5,
2532,155671,5696,-5.274287030652678E-10,
2533,155672,6775,2.354859305446164E-4,
2534,155673,2675,-1.806300710455612E-9,
2535,155674,2749,1.9907741897809935E-6,
2536,155675,1420,-5.3422421070916115E-9,
2537,155676,8943,1.0535476517917575E-4,
2538,155677,4087,-1.6174886104229568E-12,
2539,155678,110,0.0,
2540,155679,12734,0.0,
2541,155681,16672,0.0026864319414315555,
2542,155682,7401,3.805026181779536E-4,
2543,155683,3793,8.30798339988857E-6,
2544,155684,9307,3.965760651343235E-6,
2545,155685,350,0.0,
2546,155686,795,0.0,
2547,155687,13260,8.018903241289015E-4,
2548,155691,2802,-7.006056622282823E-6,
2549,155692,20394,6.359088330135153E-4,
2550,155693,3519,2.096860944604998E-8,
2551,155694,4639,-3.016697708598003E-7,
2552,155695,4173,7.994907285147372E-5,
2553,155696,10506,1.9220821700330918E-4,
2554,155697,15192,9.445517848576202E-5,
2555,155698,4232,-8.409772660656736E-6,
2556,155699,4425,-1.718737178638447E-5,
2557,155710,13296,2.7387628574063503E-4,
2558,155720,22177,3.597488130921064E-4,
2559,155731,3369,-4.403445786797702E-4,
2560,155732,5083,2.6224629710607086E-4,
2561,155733,2574,-1.8394332627682405E-4,
2562,155734,24257,1.1964546316622861E-4,
2563,155735,8106,2.6793227091199956E-4,
2564,155736,21482,3.22467396984993E-4,
2565,155737,1555,4.89442281073947E-4,
2566,155738,3349,1.898223899679615E-4,
2567,155739,9234,4.775573249807359E-5,
2568,155740,11305,7.214903340358316E-4,
2569,155751,6102,9.986884231750388E-4,
2570,155752,10469,6.248263769448046E-5,
2571,155753,1772,2.4728262933713593E-4,
2572,155754,14685,1.2926177756352947E-6,
2573,155755,91,4.368945252709027E-4,
2574,155756,16795,8.849202502540264E-6,
2575,155757,1906,7.63292739795261E-6,
2576,155758,4870,0.0,
2577,155759,7232,0.0,
2578,155761,3827,5.32661470330124E-4,
2579,155762,75294,0.0020913989725681293,
2580,155763,80,-3.9723133376858016E-4,
2581,155764,11344,3.7775659577575743E-4,
2582,155765,10258,5.80553591584967E-4,
2583,155766,7450,1.0972008885508789E-38,
2584,155767,4585,1.3669978932098833E-11,
2585,155768,3222,6.37341883653991E-28,
2586,155769,6097,1.3496193637193996E-28,
2587,155770,8284,0.0,
2588,155780,18793,-1.292233468945242E-7,
2589,155790,18908,0.0,
2590,155810,999,4.286726047181945E-4,
2591,155811,2991,-1.1763474277237369E-5,
2592,155812,5135,1.3538262479690028E-4,
2593,155813,3492,6.28287035084725E-5,
2594,155814,33978,0.0010587977952733595,
2595,155815,12480,2.0409625455723778E-4,
2596,155816,4936,4.319038133461592E-5,
2597,155817,21,-3.178475795114061E-6,
2598,155818,4047,1.1301375974960076E-5,
2599,155819,14006,1.6771818747154615E-4,
2600,155820,32055,8.472169922218627E-5,
2601,155830,32168,3.872138739175108E-5,
2602,155840,31587,2.9848851415510773E-5,
2603,155850,23788,0.0,
2604,155860,30673,0.0,
2605,155870,23959,-4.260075548521364E-8,
2606,155880,28920,0.0,
2607,155911,1394,0.03673010229464622,
2608,155912,26073,0.041016813919519175,
2609,155913,27,0.029952925045864547,
2610,155914,5136,0.01794172123869789,
2611,155915,15770,0.011810788507573382,
2612,155916,4065,0.00814330958079878,
2613,155917,1262,0.0012454220968411386,
2614,155918,3858,0.010990672552897927,
2615,155919,8077,0.008943300966982145,
2616,155920,16241,0.059610341378794514,
2617,155930,18815,0.04126888620084102,
2618,155940,19976,0.04617944269115683,
2619,155950,25408,0.03630471100400765,
2620,155960,39871,0.005630620983208372,
2621,155970,30674,2.3067457954893677E-5,
2622,155980,25094,2.2226108955847473E-17,
2623,156001,87026,0.012387129822472179,
2624,156002,41573,0.02650475675950634,
2625,156003,42750,0.056469309996961,
2626,156004,2474,0.0019874948742586067,
2627,156005,5187,0.007540799613578828,
2628,156006,837,0.10497286965537835,
2629,156007,476,0.08132866628012594,
2630,156010,9802,0.07888001214604876,
2631,156020,12833,0.07109916923884989,
2632,156030,97,0.07826756857998522,
2633,156040,23266,0.09722311345202266,
2634,156050,23711,0.06517993612739348,
2635,156060,9526,0.04245606945843353,
2636,156070,4300,0.07730089802282024,
2637,156080,7259,0.0574016654862513,
2638,156091,16301,0.07144081547346773,
2639,156092,12715,0.043285305283765486,
2640,156093,16607,0.06916157877123132,
2641,156094,3302,0.13174999724956535,
2642,156095,36739,0.0794575889595625,
2643,156096,2902,0.039463708533906544,
2644,156097,9234,0.05755058267195938,
2645,156098,4824,0.06324325494869279,
2646,156099,11523,0.054570828194448875,
2647,157101,11413,5.744455537341243E-12,
2648,157102,11363,4.2537261088601735E-12,
2649,157103,13530,0.0,
2650,157104,7147,-3.0734028261673298E-12,
2651,157105,17249,0.0,
2652,157106,14136,0.0,
2653,157107,13378,4.157709227004172E-6,
2654,157108,14021,6.425548036033314E-6,
2655,157109,12878,2.9488358293731036E-4,
2656,157211,32434,-2.1460238807434882E-11,
2657,157212,1120,0.0,
2658,157213,945,-1.0991385162989636E-10,
2659,157214,1550,0.0,
2660,157215,2187,0.0,
2661,157216,507,0.0,
2662,157220,19836,2.062476719047661E-11,
2663,157231,776,-4.293970365250472E-5,
2664,157232,24073,1.3498307900604488E-5,
2665,157233,260,-5.77644428570261E-5,
2666,157234,6256,-6.903196974363051E-8,
2667,157235,19674,-2.7417895649318674E-7,
2668,157236,5693,9.490696165978026E-9,
