system:index,PfafIDDomWN_yearY2014M12,countDomWN_yearY2014M12,meanDomWN_yearY2014M12,.geo
9293,462192,15797,2.8270395544495534E-4,
9294,462193,5946,3.1940387154027696E-4,
9295,462194,9015,2.0999697265398234E-4,
9296,462195,7369,4.5711405012545663E-4,
9297,462196,8578,6.5303836098209E-4,
9298,462197,8296,8.578674025519151E-4,
9299,462198,6043,7.57480468057889E-5,
9300,462199,8637,4.521989390403914E-5,
9301,462201,9712,1.3762666899029533E-4,
9302,462202,11717,1.0919579230658595E-4,
9303,462203,14629,3.2975730821572254E-5,
9304,462204,7908,3.2235510397522334E-5,
9305,462205,14868,1.971353698933668E-5,
9306,462206,2573,2.62277130375327E-5,
9307,462207,5760,2.5737010256433443E-5,
9308,462208,25325,7.470127027987644E-5,
9309,462209,3519,5.7297355739479185E-5,
9310,462301,13680,4.7393848602829884E-5,
9311,462302,6346,6.486903083145357E-5,
9312,462303,7160,6.163681904887408E-5,
9313,462304,12553,8.92802824421923E-5,
9314,462305,3636,3.895294543719746E-5,
9315,462306,4447,2.7614517977205124E-4,
9316,462307,6133,1.0343791069258999E-5,
9317,462410,6462,1.1580209697464592E-5,
9318,462411,2,0.0,
9319,462412,54789,1.1404903312521904E-4,
9320,462413,15938,2.273805366753734E-6,
9321,462414,52667,9.231893929262505E-5,
9322,462415,5819,1.5850320606138835E-5,
9323,462416,23169,3.784234210202267E-5,
9324,462417,15257,2.6569010682487998E-5,
9325,462418,42498,5.011149712521353E-5,
9326,462419,46983,1.098581485657905E-4,
9327,462420,38006,5.324600301649988E-5,
9328,462430,8994,2.094502704248167E-4,
9329,462440,31536,2.759695605461335E-4,
9330,462451,28249,2.8930869738428612E-5,
9331,462452,7168,2.3693041064162254E-6,
9332,462453,4136,1.4486885949726347E-5,
9333,462454,5560,1.6237773131541034E-5,
9334,462455,17623,3.587943219862565E-5,
9335,462460,3719,3.5033308267615027E-6,
9336,462470,34726,3.67648384169692E-5,
9337,462511,14164,5.5867233254186594E-5,
9338,462512,33945,0.001033310930611186,
9339,462513,21363,9.256415257158071E-5,
9340,462514,9828,6.706072640843102E-5,
9341,462515,4841,1.3345014810343318E-4,
9342,462516,10225,9.091610116268444E-5,
9343,462517,2,1.2154966724092902E-4,
9344,462518,6877,4.642053261545615E-5,
9345,462519,26449,6.664142426126976E-4,
9346,462520,5676,5.354889177674062E-5,
9347,462530,6905,1.699579135132951E-5,
9348,462540,10671,3.208450639137114E-5,
9349,462550,49694,2.9812639320877822E-5,
9350,462560,31127,4.998230763709015E-4,
9351,462611,22984,9.440684560461955E-5,
9352,462612,5777,1.0777081926323918E-4,
9353,462613,5956,5.616261809853146E-5,
9354,462614,13914,8.044478016666351E-5,
9355,462615,12366,2.5012990826419045E-4,
9356,462616,15340,8.96201621050932E-4,
9357,462617,3101,0.0013249466859420057,
9358,462618,6504,0.0031993396907269082,
9359,462619,35189,0.0049312174893496406,
9360,462620,34584,0.0014221313569200379,
9361,462630,33991,1.259495822830809E-4,
9362,462640,2325,4.828527632761713E-5,
9363,462641,5,7.668513929761273E-5,
9364,462642,3687,3.128168350923124E-4,
9365,462643,2253,2.4088670200502946E-4,
9366,462644,15532,1.2040791040082337E-4,
9367,462645,1985,2.673509558441798E-4,
9368,462646,2671,4.4006086869824456E-4,
9369,462647,1166,2.5218486752696283E-4,
9370,462648,16904,7.019719673636721E-4,
9371,462649,25998,0.0012153239040788855,
9372,462650,29228,2.282276095660001E-5,
9373,462660,44742,6.672392818073951E-5,
9374,462670,24918,1.5491452638940338E-5,
9375,462680,30628,5.2876851144818003E-5,
9376,463001,4106,4.379398504785122E-4,
9377,463002,44475,2.8049039420851256E-4,
9378,463003,2115,1.8845157837034916E-4,
9379,463004,14189,1.4101510159756356E-4,
9380,463005,394,1.9409271599504324E-5,
9381,463006,4712,2.0686990874942745E-4,
9382,463007,14211,7.211330002220384E-4,
9383,463008,10471,6.584843522825746E-4,
9384,463009,12349,0.0018299627297705043,
9385,463100,3391,1.3870080832206604E-5,
9386,463200,12653,5.469594629384503E-4,
9387,463210,20250,7.060121330181807E-4,
9388,463220,38023,4.936323986737613E-5,
9389,463230,33359,4.6871308273824076E-5,
9390,463240,23488,1.3179474538247234E-4,
9391,463250,30899,5.649831874182347E-5,
9392,463260,29977,7.098303823406133E-4,
9393,463271,1077,4.041499041197902E-5,
9394,463272,3928,7.617630877209293E-5,
9395,463273,9423,8.671559103656402E-5,
9396,463274,7083,1.8810606377034166E-4,
9397,463275,325,0.0,
9398,463276,8473,7.619368676335332E-4,
9399,463277,43,2.7068038752752637E-5,
9400,463278,17347,7.004995899965976E-4,
9401,463279,10084,1.3549340106188445E-4,
9402,463280,47773,2.2528420947091954E-5,
9403,463290,38300,1.256544134142262E-4,
9404,463300,1885,5.817797359465667E-6,
9405,463400,32776,4.482700867391939E-5,
9406,463500,5623,2.2550260361918964E-5,
9407,463601,32,0.0,
9408,463602,20529,1.2286910105724805E-4,
9409,463603,1072,3.8080405990710244E-4,
9410,463604,11714,3.2911823195862297E-5,
9411,463605,4091,2.7543340676439835E-5,
9412,463606,33977,1.0087864067080117E-4,
9413,463607,163,1.1250904364590033E-4,
9414,463608,3277,1.5851897002818117E-4,
9415,463609,12101,1.934957352061724E-4,
9416,463700,20814,1.794182532346781E-4,
9417,463800,20734,6.871417120557685E-4,
9418,463910,15724,0.003860822158070872,
9419,463920,10315,0.0018542258938905967,
9420,463930,23361,1.99331680926147E-4,
9421,463940,13092,4.327837649623845E-4,
9422,463950,47419,0.0014479455730475063,
9423,463960,15474,7.710263441556129E-4,
9424,463970,4473,0.002104166089626469,
9425,463980,12286,0.001408206776951862,
9426,463990,43822,6.406029930289468E-4,
9427,471100,2180,5.595799653366968E-4,
9428,471101,5935,1.467837786935865E-4,
9429,471102,31592,8.382012263846324E-4,
9430,471103,795,9.943688434543406E-5,
9431,471104,4359,5.605605169175598E-4,
9432,471105,8449,2.2809008724353766E-4,
9433,471106,5805,6.586952768298799E-4,
9434,471107,4677,1.4035852911951872E-4,
9435,471108,13126,0.0013541069779872223,
9436,471109,10075,0.0016349073786448098,
9437,471200,9773,1.6188867180057058E-4,
9438,471201,399,7.219940077091252E-7,
9439,471202,21305,2.2746867703608663E-4,
9440,471203,7826,3.3202796514335694E-5,
9441,471204,25095,3.349243274155799E-4,
9442,471205,6620,1.704909723966849E-4,
9443,471206,33827,0.0010552869869494596,
9444,471207,19387,0.0012915296403233478,
9445,471208,7285,0.001771448870208713,
9446,471209,12944,0.004208437194450657,
9447,471301,33398,0.001182439484012558,
9448,471302,20857,4.492644293914373E-5,
9449,471303,17023,1.2220738266981583E-4,
9450,471304,18366,8.29956199324296E-4,
9451,471305,10621,8.017208106498637E-4,
9452,471306,28526,1.9485933285003258E-4,
9453,471307,12361,1.2382450490117653E-4,
9454,471401,9125,7.167050808223853E-4,
9455,471402,3617,4.337039481245406E-5,
9456,471403,23310,5.050364272463366E-5,
9457,471404,3523,1.1154761592250525E-4,
9458,471405,11252,3.659200527928125E-5,
9459,471406,3960,1.7204520520795835E-5,
9460,471501,15122,4.908777864856272E-5,
9461,471502,2030,9.516871592068518E-5,
9462,471503,5732,7.129779345093926E-5,
9463,471504,9407,1.1082652549691918E-5,
9464,471505,37069,2.2018613827783593E-5,
9465,471506,1872,3.3737712206713795E-6,
9466,471601,51773,2.2714381268060495E-5,
9467,471602,5248,1.1853103965906292E-4,
9468,472011,10494,1.8055974233618324E-5,
9469,472012,6734,5.583358958522976E-5,
9470,472013,58445,5.534060897540644E-5,
9471,472014,3232,1.3353042903675766E-5,
9472,472015,16922,5.472173811041192E-5,
9473,472020,47590,3.878681039345251E-5,
9474,472030,47649,8.233912234231046E-6,
9475,472040,35031,1.630366010418171E-6,
9476,472051,11519,4.139623643669251E-6,
9477,472052,2851,0.0,
9478,472053,31054,8.464903988780288E-7,
9479,472054,432,0.0,
9480,472055,10961,1.1167262597688341E-6,
9481,472056,690,0.0,
9482,472061,36710,7.023087360649534E-6,
9483,472062,6682,2.5114030191977274E-6,
9484,472063,4503,1.0456670913308622E-6,
9485,472064,2070,0.0,
9486,472065,1039,8.913423079728746E-6,
9487,473100,37810,1.3264525426401024E-5,
9488,473201,7927,4.072102601436876E-6,
9489,473202,17624,1.254769212490679E-6,
9490,473203,27640,3.9555603640956365E-6,
9491,473204,5769,4.556315755092082E-7,
9492,473205,44483,9.77490827091634E-6,
9493,473206,2665,2.8267785161463145E-5,
9494,473207,1126,0.0,
9495,473208,5880,9.287115935424112E-8,
9496,473209,7870,2.007715661711106E-6,
9497,473300,29419,7.513433485196698E-4,
9498,473401,9495,7.656237124026223E-6,
9499,473402,7255,2.0445685552831085E-5,
9500,473403,2807,3.4899012723733376E-4,
9501,473404,6543,1.5178101768392141E-4,
9502,473405,3674,9.190282120551658E-4,
9503,473406,24582,0.0011288870935366995,
9504,473407,23250,0.0018246771498877255,
9505,473408,13303,0.003051061035792634,
9506,473409,17131,8.417658982968227E-4,
9507,473501,17097,1.076783394649599E-5,
9508,473502,62518,2.787943893570205E-5,
9509,473503,14458,2.328449276924296E-5,
9510,473504,18706,6.041791062316438E-6,
9511,473505,26474,4.2206662248726535E-6,
9512,473506,12918,1.3708941092818611E-5,
9513,473601,5990,5.466839725519161E-6,
9514,473602,63906,2.2006110507142556E-5,
9515,473603,2620,8.354375973501776E-5,
9516,473700,19556,2.937741722179561E-5,
9517,474011,61309,4.184931041244605E-5,
9518,474012,19199,9.1061989286934E-5,
9519,474013,10599,1.9633309034755363E-5,
9520,474014,45576,4.624524289355186E-5,
9521,474020,7864,2.4812926811825235E-5,
9522,474030,23118,3.042660567591628E-5,
9523,474041,10095,1.0303807231485723E-5,
9524,474042,15553,1.620049541219217E-5,
9525,474043,9132,2.7543242222866646E-5,
9526,474044,12702,2.374891846316304E-5,
9527,474045,9801,1.0803691384237462E-5,
9528,474046,14124,1.2359694712104229E-5,
9529,474047,9516,9.144559672008994E-5,
9530,474050,41594,2.6075877093372554E-5,
9531,475100,378,3.1438611558444415E-5,
9532,475101,3,0.0,
9533,475102,18737,1.3504537100975916E-5,
9534,475103,861,0.0,
9535,475104,3268,1.0238872962003618E-4,
9536,475105,17,0.0,
9537,475106,4597,1.768172298215103E-4,
9538,475107,11604,4.24033855240373E-5,
9539,475108,2782,5.288032769209973E-6,
9540,475109,6067,2.9932775410525184E-5,
9541,475201,38118,3.353130182485388E-5,
9542,475202,9350,1.1064599080453219E-4,
9543,475203,12905,1.4978436565890199E-5,
9544,475204,25114,6.8485253748442145E-6,
9545,475205,20428,2.0265038294950642E-5,
9546,475206,2321,1.9577174541660663E-4,
9547,475207,5450,2.7158356123134108E-5,
9548,475208,6577,2.2240638863136418E-5,
9549,475209,3192,1.986282783815776E-5,
9550,475301,10195,2.474162160574547E-5,
9551,475302,36369,3.071549989427116E-5,
9552,475303,13164,2.5062091580794734E-5,
9553,475304,15407,3.450528091243328E-5,
9554,475305,8269,3.327151625512143E-5,
9555,475306,16541,2.550004686979918E-5,
9556,475307,9207,2.6649315121334244E-5,
9557,475308,11309,2.13990714562791E-5,
9558,475309,17888,2.8993948027599723E-5,
9559,475401,4633,1.6634744143463766E-4,
9560,475402,10018,2.0223099115673443E-4,
9561,475403,6406,1.0147261902695143E-5,
9562,475404,6395,3.204934321496391E-5,
9563,475405,18806,6.421680705143308E-4,
9564,475406,4415,3.628693779297193E-4,
9565,475407,4001,2.1425648441639094E-4,
9566,475408,18801,8.587203096853759E-4,
9567,475409,1610,4.090458825977123E-4,
9568,475501,12764,2.071476573203823E-5,
9569,475502,10045,3.044272528733933E-5,
9570,475503,23118,2.6075864810380656E-4,
9571,475504,10507,6.196497253442535E-5,
9572,475505,17527,1.43285333579483E-4,
9573,475506,815,1.1948933518107233E-4,
9574,475507,515,1.0080809668752649E-4,
9575,475508,2303,4.798979613684352E-5,
9576,475509,10858,7.699446731141911E-5,
9577,475601,17293,0.0011409015688772215,
9578,475602,13353,5.885935634804586E-4,
9579,475603,8970,5.157013169413436E-4,
9580,475604,16157,9.936650415187463E-4,
9581,475605,16578,1.1395944809197853E-4,
9582,475606,9781,1.7669350007208222E-4,
9583,475607,5755,1.2466775146334193E-4,
9584,475608,15023,1.7898562695290425E-4,
9585,475609,4510,3.82502465143262E-4,
9586,481011,3994,5.714069717053428E-4,
9587,481012,55388,4.8086767098051106E-4,
9588,481013,22149,1.6325927825115456E-4,
9589,481014,5026,1.2244363529219403E-4,
9590,481021,17534,3.8389087081242576E-4,
9591,481022,6875,1.0524968809746714E-4,
9592,481023,4963,1.9063653532757586E-4,
9593,481024,13658,9.851720414133896E-5,
9594,481025,11437,5.9796809774509486E-5,
9595,481026,37065,4.0758182541733833E-4,
9596,481027,31245,1.0964890342851127E-4,
9597,481028,16965,1.0747399548043995E-4,
9598,481029,1680,7.936225959183694E-5,
9599,482011,3163,1.0139621644216991E-4,
9600,482012,15572,7.262609574913856E-5,
9601,482013,2665,1.8804040707424933E-4,
9602,482014,7927,1.9635929875157676E-4,
9603,482015,6268,2.0717748686771234E-4,
9604,482016,51248,2.3572899259739893E-4,
9605,482017,24676,2.5543488932143693E-4,
9606,482018,6721,3.144896635017042E-4,
9607,482019,20437,3.084799760451702E-5,
9608,482020,7032,4.988251610037102E-5,
9609,482030,7006,3.80237492035876E-5,
9610,482040,1171,7.97095796414285E-6,
9611,482100,35820,8.180155166644173E-5,
9612,482101,2,0.0,
9613,482102,70303,1.7522874728962653E-5,
9614,482104,20339,1.1586519404719813E-5,
9615,482200,10513,5.729691509409261E-5,
9616,482201,42915,2.359731389094622E-4,
9617,482202,6849,2.7316975697907884E-4,
9618,482203,182,0.0022178273834241595,
9619,482204,10987,5.44503151002026E-4,
9620,482205,6276,0.00205514868157417,
9621,482206,12907,1.3377184353175245E-4,
9622,482207,10475,0.0011188224455859705,
9623,482208,10397,1.9631722144179228E-4,
9624,482209,30531,2.7692546803326175E-4,
9625,482310,32805,1.065423711283857E-5,
9626,482320,33885,1.30890294598518E-5,
9627,482330,112,3.690418594680475E-5,
9628,482341,1085,1.8677343233865162E-5,
9629,482342,5204,1.3374815505276726E-6,
9630,482343,21161,8.823070303501952E-6,
9631,482344,9005,2.3587468747104747E-5,
9632,482345,9033,1.473362612342088E-4,
9633,482346,4316,8.728820163860389E-6,
9634,482347,11664,7.263064014447721E-6,
9635,482348,3645,9.548319505779597E-6,
9636,482349,14078,8.8715600630191E-6,
9637,482350,5081,2.3319737950971856E-4,
9638,482360,11192,1.346989377404849E-6,
9639,482370,42257,4.400350159448038E-5,
9640,482381,20217,5.171483703038038E-4,
9641,482382,4656,0.0016332502833414754,
9642,482383,5138,0.0028691353815652743,
9643,482384,6074,5.994009472862189E-4,
9644,482385,1175,0.0027621948700410873,
9645,482386,7050,3.991102556299778E-4,
9646,482387,6899,0.0011929225011386186,
9647,482388,3439,2.4176978190308375E-4,
9648,482389,8432,8.810476905244396E-4,
9649,482390,794,6.754739924737139E-5,
9650,482400,10267,4.059252303748768E-5,
9651,482410,9722,2.1157938313464664E-5,
9652,482420,13693,1.859217260746981E-5,
9653,482430,28925,3.673805682135693E-5,
9654,482440,3123,1.782583132442565E-5,
9655,482441,35,0.0,
9656,482442,68957,6.937715710957863E-5,
9657,482443,3319,2.577945684028036E-5,
9658,482444,11049,1.1871951926694976E-5,
9659,482445,813,2.6255470148142045E-5,
9660,482446,14829,1.083847976958733E-5,
9661,482447,2319,1.1935890174999288E-5,
9662,482448,5834,9.904986613522487E-6,
9663,482449,16901,1.449769241958775E-5,
9664,482450,2016,7.428115720093242E-5,
9665,482460,33776,3.490978859939664E-4,
9666,482470,9838,6.880626367892076E-5,
9667,482480,22699,2.0338661460222687E-4,
9668,482490,1729,1.702038110667155E-4,
9669,482491,26,1.0092423412172606E-4,
9670,482492,4587,7.080084052229982E-5,
9671,482493,950,1.008151041422506E-4,
9672,482494,7216,1.7625272596693328E-4,
9673,482495,3721,1.7787645045327214E-4,
9674,482496,4513,2.913712007293955E-4,
9675,482497,12062,2.59256575942413E-4,
9676,482498,4979,7.635316877097496E-4,
9677,482499,19855,3.360691153237756E-4,
9678,482501,756,1.6986385241508169E-4,
9679,482502,7156,1.256156510844091E-4,
9680,482503,7265,0.0012113299768719277,
9681,482504,22613,7.645878578527272E-4,
9682,482505,5183,0.001019440781664213,
9683,482506,1926,4.0892501670750813E-4,
9684,482507,925,0.0014331031918814775,
9685,482508,5321,0.0015746184104410699,
9686,482509,30,0.001620430149433954,
9687,482600,37018,2.0512505017161717E-4,
9688,482610,9391,5.678555961027518E-4,
9689,482620,10368,0.0012974432804772251,
9690,482630,1584,4.8752723887187505E-4,
9691,482640,7168,4.173022263828241E-4,
9692,482650,581,8.292515042393617E-4,
9693,482660,18466,8.430067165807123E-4,
9694,482670,3094,8.202897742877387E-4,
9695,482680,26903,6.215596241717308E-4,
9696,482690,35488,3.8542243697501516E-4,
9697,482700,15563,3.6254203256736405E-4,
9698,482701,43,0.007080728718570431,
9699,482702,71896,6.282099003605347E-4,
9700,482703,123,0.004569773068615745,
9701,482704,13865,5.12711043159229E-4,
9702,482705,15103,0.0013134079557694622,
9703,482706,21303,5.688608355711267E-4,
9704,482707,3897,2.94259053185002E-4,
9705,482708,8536,3.5047496501987177E-4,
9706,482709,822,5.544698289891573E-4,
9707,482801,5491,0.0016049423015352987,
9708,482802,14443,8.831067696418182E-4,
9709,482803,10,0.0013725619238058513,
9710,482804,40350,9.803587655063816E-4,
9711,482805,10257,0.0022543421034027255,
9712,482806,7100,8.558787013093054E-4,
9713,482807,3760,0.0018194264523710764,
9714,482808,6807,0.0021224678559364843,
9715,482809,27410,7.736162147880368E-4,
9716,482910,490,2.0411338267809287E-4,
9717,482920,34088,3.893382245947874E-4,
9718,482930,160,7.899517099592553E-4,
9719,482940,41462,6.695797942545367E-4,
9720,482950,3940,0.0037433692000780148,
9721,482960,15649,0.0013952157947865298,
9722,482970,11408,0.0017511355589724402,
9723,482980,16978,1.582487937682405E-4,
9724,482990,42819,3.865816140954877E-5,
9725,483011,19307,1.2016832387523251E-5,
9726,483012,618,3.969446498882422E-5,
9727,483013,6993,1.7993536659443066E-5,
9728,483014,35203,2.0337570285445144E-5,
9729,483015,1813,3.814843421318114E-6,
9730,483016,36128,4.350853074189956E-5,
9731,483017,659,4.9181701849433965E-6,
9732,483018,7789,1.042905354494741E-5,
