system:index,PfafIDDomWW_yearY2014M12,countDomWW_yearY2014M12,meanDomWW_yearY2014M12,.geo
10641,564220,53733,1.3957852499935526E-5,
10642,564221,1250,0.0,
10643,564222,401,0.0,
10644,564223,770,0.0,
10645,564224,530,0.0,
10646,564225,1155,0.0,
10647,564226,528,0.0,
10648,564227,631,0.0,
10649,564228,8289,0.0,
10650,564229,3097,2.34976499151582E-5,
10651,564230,390,0.0017634393131326948,
10652,564241,447,1.6798394694147523E-4,
10653,564242,50190,4.6023942780124374E-4,
10654,564243,1636,0.0017292260371854459,
10655,564244,28043,0.0031274350382671933,
10656,564245,11661,0.004678798798713002,
10657,564246,24870,0.0030603178934963645,
10658,564247,9516,0.002985875142501004,
10659,564248,9279,0.0028204489850821436,
10660,564249,27989,0.0026074497800180696,
10661,564250,9759,9.819087081217039E-5,
10662,564260,4259,2.3072769347214865E-6,
10663,564261,3587,1.206853726375052E-6,
10664,564262,17890,0.0013412790786851078,
10665,564263,12046,1.8211363198418173E-4,
10666,564264,6336,1.0032136190661425E-4,
10667,564265,3726,2.6519429042693907E-4,
10668,564266,20455,8.140630091339227E-4,
10669,564267,1680,0.0010226554224704964,
10670,564268,6602,0.0014361564292557588,
10671,564269,30817,9.757985783446164E-4,
10672,564270,29843,0.001993507496188486,
10673,564280,5360,0.0010721359994072537,
10674,564290,24780,0.009278254550370141,
10675,564300,49112,1.68974234555656E-5,
10676,564301,8587,1.9377998191419393E-4,
10677,564302,6085,1.0933969542710836E-7,
10678,564303,26042,6.356527480996442E-5,
10679,564304,6864,3.2975962200733935E-6,
10680,564305,1772,1.8789163209396802E-6,
10681,564306,1940,1.51862700166033E-5,
10682,564307,2740,2.6486179938004286E-5,
10683,564308,2125,3.627220709917122E-5,
10684,564309,2895,4.088430647382625E-5,
10685,564401,10303,4.272664691563393E-5,
10686,564402,5888,1.0950099390919032E-5,
10687,564403,2082,7.03607138767237E-5,
10688,564404,8776,2.7534991681463304E-5,
10689,564405,92,5.867237182661667E-6,
10690,564406,20771,1.9695436474829868E-5,
10691,564407,2915,4.0348446795331966E-4,
10692,564408,6509,9.217293355808976E-6,
10693,564409,12130,1.0486695130408082E-5,
10694,564500,27507,3.615546376653546E-5,
10695,564610,7,0.0,
10696,564621,12429,3.111616611424982E-5,
10697,564622,5321,5.14347384449288E-4,
10698,564623,1468,6.684044079343449E-4,
10699,564624,3473,3.027950919935587E-5,
10700,564625,2028,4.541546639616223E-5,
10701,564626,3728,1.099952579023909E-5,
10702,564627,952,3.230510096123811E-5,
10703,564628,4814,3.706241345308504E-5,
10704,564629,9876,1.9268453201270433E-4,
10705,564630,18491,4.1262197722709644E-5,
10706,564641,183,2.8177363537635225E-5,
10707,564642,25084,3.77201830289389E-4,
10708,564643,92,0.0,
10709,564644,10093,1.6381395076363003E-4,
10710,564645,7910,8.510851717548637E-4,
10711,564646,6597,0.0011146997059580462,
10712,564647,8223,0.0033125341542316646,
10713,564648,6970,0.0018004246248654759,
10714,564649,12091,0.004006569152571389,
10715,564650,12752,7.872430033260772E-5,
10716,564661,101,0.006749278001806666,
10717,564662,4120,2.0599658892669518E-4,
10718,564663,18357,4.578903638519815E-4,
10719,564664,5882,2.9736236257580083E-4,
10720,564665,1048,0.0019525101529591128,
10721,564666,9008,7.919050589536964E-4,
10722,564667,396,0.005352457848289113,
10723,564668,6379,0.0045011005393541985,
10724,564669,7770,5.223924514229049E-4,
10725,564670,37144,4.151184769880182E-4,
10726,564680,20977,7.063188300848052E-5,
10727,564691,335,7.956984512765694E-5,
10728,564692,12296,1.5707386576212852E-4,
10729,564693,3768,2.948544110023392E-4,
10730,564694,15254,1.1886307738199838E-4,
10731,564695,2835,0.0012378530373685858,
10732,564696,11481,0.0010393150303913425,
10733,564697,419,2.6127721741236326E-4,
10734,564698,5590,2.3150937319394615E-4,
10735,564699,12695,7.926036345474843E-4,
10736,564700,20752,5.280168957719033E-6,
10737,564801,256,3.756497730949519E-5,
10738,564802,10777,2.1899873916910886E-6,
10739,564803,241,3.374351748772591E-5,
10740,564804,20116,1.0241789997126258E-5,
10741,564805,1817,3.166376663239761E-6,
10742,564806,3282,1.064258592234253E-5,
10743,564807,2537,1.1459781630145094E-5,
10744,564808,1737,4.871880087403607E-6,
10745,564809,5484,1.3270690453056308E-5,
10746,564901,990,1.6507396660883962E-5,
10747,564902,14717,1.0403534056815505E-5,
10748,564903,10892,1.4821249576102056E-4,
10749,564904,24895,3.320846699721283E-5,
10750,564905,11483,1.8077918187538554E-5,
10751,564906,7487,5.572824754887291E-4,
10752,564907,6865,7.589184055157062E-5,
10753,564908,8625,1.8949735607094595E-4,
10754,564909,39162,0.0019470911905456506,
10755,565011,2,0.0,
10756,565012,21855,2.298779405617369E-5,
10757,565013,359,0.0,
10758,565014,5694,1.6164819578248654E-6,
10759,565016,1946,0.0,
10760,565017,168,0.0,
10761,565018,2964,7.221117786276132E-5,
10762,565019,12462,1.6662637436757314E-4,
10763,565021,12553,1.970033725848328E-6,
10764,565022,8104,0.0,
10765,565023,2697,1.5708190707087887E-6,
10766,565024,4686,1.106546019446106E-4,
10767,565025,6871,3.418231543155737E-4,
10768,565026,9086,0.0,
10769,565030,6509,0.0,
10770,565031,21352,7.396832523110209E-7,
10771,565032,5483,1.4025714939213413E-4,
10772,565033,13883,7.480427840717593E-6,
10773,565034,11265,0.0,
10774,565035,12134,0.0,
10775,565036,7232,0.0,
10776,565037,12383,0.0,
10777,565038,9843,0.0,
10778,565039,10148,1.038056089142695E-6,
10779,565100,39413,0.0189489855958957,
10780,565200,7619,9.065469522439326E-4,
10781,565301,7057,0.0,
10782,565302,2284,1.696674165886829E-5,
10783,565303,5473,0.0,
10784,565304,7062,0.0,
10785,565305,6389,0.0,
10786,565306,2691,0.0,
10787,565307,5141,0.0,
10788,565308,3257,0.0,
10789,565309,13219,0.0,
10790,565310,2915,0.0045608563522739455,
10791,565320,5472,7.798439898283279E-4,
10792,565330,14582,0.0010220397166724174,
10793,565340,2904,1.8898701668378224E-5,
10794,565350,1438,3.0246659849432093E-4,
10795,565360,3436,2.521837405067845E-4,
10796,565370,15377,1.6183630614438475E-4,
10797,565371,8528,8.011417038552624E-4,
10798,565372,1917,7.247029499877784E-5,
10799,565373,958,1.7533024955198638E-4,
10800,565374,1943,1.2083247691597393E-4,
10801,565375,510,9.257918198349102E-5,
10802,565376,2034,1.6537553684409887E-4,
10803,565377,4215,1.7972926153177955E-4,
10804,565378,1513,5.869092376291491E-5,
10805,565379,11524,1.6721277714997846E-4,
10806,565380,3004,0.0,
10807,565390,3068,0.0,
10808,565400,5629,0.0,
10809,565500,12695,0.0,
10810,565501,17206,8.419965179799012E-7,
10811,565502,8577,0.0,
10812,565503,8144,0.0,
10813,565504,11629,6.957647879755515E-7,
10814,565505,15311,4.889406799340572E-7,
10815,565506,8767,7.35332958746829E-8,
10816,565507,2338,1.1042204048051205E-6,
10817,565508,13902,3.9553511217979155E-6,
10818,565509,19954,6.939167533031777E-7,
10819,565510,2309,0.0,
10820,565520,30662,0.0,
10821,565530,2602,0.0,
10822,565540,3240,0.0,
10823,565550,52,0.0,
10824,565560,3974,2.034981121398114E-6,
10825,565570,37948,2.075030695552286E-7,
10826,565580,6981,1.241914286510985E-6,
10827,565590,7238,6.402437905467547E-5,
10828,565600,5752,3.7230422637552917E-4,
10829,565700,32966,1.3718861881508313E-4,
10830,565800,9793,1.7444890819327588E-4,
10831,565900,7589,0.0020371464255180805,
10832,566001,17281,6.342403277995256E-7,
10833,566002,7587,0.0,
10834,566003,17580,3.1494679876860987E-5,
10835,566004,14075,3.808759192942975E-5,
10836,566005,15314,1.1164484833460068E-4,
10837,566006,9724,0.0,
10838,566007,9274,2.1353015361560283E-6,
10839,566008,21158,4.231799704429377E-7,
10840,566100,31940,3.888761143883535E-5,
10841,566210,9212,0.0,
10842,566220,1081,0.0,
10843,566221,5130,0.0,
10844,566222,4489,0.0,
10845,566223,9080,0.0,
10846,566224,2626,0.0,
10847,566225,4981,0.0,
10848,566226,3674,0.0,
10849,566227,570,0.0,
10850,566228,3706,2.3820215249867235E-6,
10851,566229,4566,3.143785818129686E-7,
10852,566230,19553,0.0,
10853,566240,13435,0.0,
10854,566250,11543,0.0,
10855,566260,4702,0.0,
10856,566270,11736,0.0,
10857,566280,16193,0.0,
10858,566290,25578,1.9117869123831397E-8,
10859,566301,10075,0.0,
10860,566302,8803,0.0,
10861,566303,9562,0.0,
10862,566304,9910,0.0,
10863,566305,19159,0.0,
10864,566306,4771,0.0,
10865,566307,5470,0.0,
10866,566401,36032,5.188280192675282E-7,
10867,566402,1172,1.4487431851715084E-5,
10868,566403,3608,0.0,
10869,566404,6498,0.0,
10870,566405,8875,1.556284221345194E-5,
10871,566501,2063,0.0,
10872,566502,9390,5.049393769094622E-6,
10873,566503,3953,0.0,
10874,566504,10610,5.0978549016694564E-6,
10875,566505,2367,0.0,
10876,566506,7646,1.4886461982882163E-7,
10877,566507,56440,2.492222753876569E-6,
10878,566508,3852,0.0,
10879,566601,22488,0.0,
10880,566602,14398,3.0805392239542796E-7,
10881,566603,15411,7.847349186878248E-6,
10882,566604,10364,6.5575033255123546E-6,
10883,566605,7881,0.0,
10884,566606,28011,3.6257258566644927E-6,
10885,566607,23233,0.0,
10886,566710,22518,3.3766975093006797E-6,
10887,566720,11778,2.2020293608648224E-6,
10888,566730,24483,2.553091349892841E-6,
10889,566740,17768,0.0,
10890,566750,27554,4.015573229182233E-6,
10891,566760,801,0.0,
10892,566761,935,0.0,
10893,566762,10329,2.842573905457686E-7,
10894,566763,5587,0.0,
10895,566764,7001,6.346053230943812E-7,
10896,566765,184,0.0,
10897,566766,2694,2.8051116539338054E-6,
10898,566767,1940,1.1034702076789657E-7,
10899,566768,4167,0.0,
10900,566769,6695,1.7345215200947836E-6,
10901,566770,24115,1.8043371073243705E-6,
10902,566810,25977,0.0,
10903,566820,27859,0.0,
10904,566830,4850,0.0,
10905,566840,18504,1.413222090279987E-6,
10906,566850,14929,2.5757185315037395E-5,
10907,566860,8400,1.1868089367928294E-5,
10908,566870,18028,3.907625149058583E-5,
10909,566880,9966,7.84149891443554E-6,
10910,566890,15137,1.0881855330706893E-5,
10911,566900,7232,1.3848378039517972E-5,
10912,566910,2919,1.903355044173583E-6,
10913,566911,2234,1.733750218498135E-6,
10914,566912,2093,2.00570897010459E-6,
10915,566913,5694,4.027057455882763E-6,
10916,566914,9246,2.5555681421424464E-6,
10917,566915,22248,4.050730729393853E-5,
10918,566916,5902,0.0,
10919,566917,7106,2.4539227281706957E-5,
10920,566918,1902,0.0,
10921,566919,4099,0.0,
10922,566920,9157,1.2067366217849123E-7,
10923,566930,21918,8.370662971184111E-4,
10924,566940,13689,8.431274816457318E-6,
10925,566950,4848,1.3382615268302174E-6,
10926,566960,13751,3.5109263243612857E-6,
10927,566970,5428,1.358139243499192E-6,
10928,566980,18739,2.9260927066463713E-7,
10929,566990,12835,9.726780788484135E-7,
10930,567011,5429,6.301195483270826E-6,
10931,567012,7827,8.023602247206169E-6,
10932,567013,53,0.0,
10933,567014,18218,4.381400228914355E-6,
10934,567015,5386,1.2995772121052584E-5,
10935,567016,11845,1.1292036403701545E-5,
10936,567017,12176,8.116793590484815E-6,
10937,567018,6445,5.826927605852999E-7,
10938,567019,12229,0.0,
10939,567021,18,0.0,
10940,567022,22375,6.018308959356396E-5,
10941,567023,5331,4.747096132221239E-6,
10942,567024,4924,1.770744881254358E-6,
10943,567025,14,3.226812689639909E-5,
10944,567026,2849,1.1141430974281355E-5,
10945,567027,426,2.161854398274614E-5,
10946,567028,6581,2.666469192691017E-7,
10947,567029,6154,1.9290423386098994E-6,
10948,567110,29704,1.2074976912086252E-7,
10949,567120,13090,5.455886739212373E-7,
10950,567130,1253,3.677913070670735E-4,
10951,567131,1314,0.0,
10952,567132,6742,0.0,
10953,567133,1884,0.0,
10954,567134,34913,0.0,
10955,567135,88,0.0,
10956,567136,3561,0.0,
10957,567137,311,0.0,
10958,567138,2723,0.0,
10959,567139,14614,3.4130325216402603E-7,
10960,567140,4010,0.0,
10961,567150,4721,0.0,
10962,567160,10663,0.0,
10963,567170,3097,1.891376691678095E-6,
10964,567180,14217,0.0,
10965,567190,16628,3.3941832108709853E-6,
10966,567200,6601,0.0,
10967,567210,15195,3.2727043920650363E-6,
10968,567221,84,0.0,
10969,567222,5241,0.0,
10970,567223,5040,0.0,
10971,567224,12643,0.0,
10972,567225,843,0.0,
10973,567226,5710,0.0,
10974,567227,2997,0.0,
10975,567228,8564,0.0,
10976,567229,7872,0.0,
10977,567230,12388,0.0,
10978,567240,34404,0.0,
10979,567250,10987,0.0,
10980,567260,20897,1.2274686671303662E-4,
10981,567270,19826,0.0,
10982,567280,4303,5.842935596903378E-6,
10983,567290,21233,7.55520183178926E-8,
10984,567310,14657,0.0,
10985,567320,1906,0.0,
10986,567331,1840,0.0,
10987,567332,5475,0.0,
10988,567333,6990,0.0,
10989,567334,5454,0.0,
10990,567335,102,0.0,
10991,567336,7937,0.0,
10992,567337,4228,0.0,
10993,567338,8088,0.0,
10994,567339,4324,0.0,
10995,567340,22764,3.380843317557337E-5,
10996,567350,6842,0.0,
10997,567360,21645,0.0,
10998,567371,12010,2.54213093322451E-6,
10999,567372,8512,1.8547910853862784E-5,
11000,567373,7451,1.6783248683957508E-6,
11001,567374,5743,6.434274273169635E-6,
11002,567375,3375,0.0,
11003,567376,627,5.4444845801078436E-5,
11004,567377,522,0.0,
11005,567378,338,0.0,
11006,567401,76616,4.0577557346030524E-7,
11007,567402,2552,0.0,
11008,567403,14331,0.0,
11009,567404,6303,0.0,
11010,567510,28748,4.462562482577305E-6,
11011,567520,14945,7.120907760661576E-9,
11012,567531,1,0.0,
11013,567532,5930,0.0,
11014,567533,692,0.0,
11015,567534,17906,0.0,
11016,567536,15787,0.0,
11017,567537,260,0.0,
11018,567538,9547,0.0,
11019,567539,16934,0.0,
11020,567540,32103,0.0,
11021,567550,32279,1.789478427237666E-7,
11022,567560,3486,0.0,
11023,567570,17413,0.0,
11024,567580,17834,0.0,
11025,567590,17212,0.0,
11026,567601,11882,0.0,
11027,567602,21420,0.0,
11028,567603,11887,3.506049387043231E-6,
11029,567604,18270,0.0,
11030,567605,30061,0.0,
11031,567606,12403,0.0,
11032,567701,34430,2.7822664534144013E-5,
11033,567702,5819,3.044998300127301E-6,
11034,567703,13445,5.309598522403883E-4,
11035,567704,18727,0.0,
11036,567705,7265,0.0,
11037,567706,18165,1.68849621301533E-6,
11038,567707,3608,0.0,
11039,567708,12774,0.0,
11040,567811,34,0.0,
11041,567812,7648,0.0,
11042,567813,7650,0.0,
11043,567814,12640,0.0,
11044,567815,3637,0.0,
11045,567816,33969,2.4729136947615757E-5,
11046,567817,18970,3.24660922961994E-6,
11047,567818,6275,5.063723488214778E-6,
11048,567819,6625,7.536169022589736E-6,
11049,567820,6059,0.0,
11050,567831,8769,0.0,
11051,567832,13821,0.0,
11052,567833,1049,0.0,
11053,567834,5570,0.0,
11054,567835,4272,0.0,
11055,567836,3459,0.0,
11056,567837,7908,0.0,
11057,567838,6383,4.1337042175804305E-6,
11058,567839,5709,1.6033902413534821E-6,
11059,567840,8584,0.0,
11060,567850,7097,0.0,
11061,567901,38059,4.968387039930974E-5,
11062,567902,13312,6.291877042520979E-6,
11063,567903,6460,1.1701537644355855E-5,
11064,567904,21299,5.408845912362258E-7,
11065,568001,94599,4.815978831757453E-7,
11066,568002,21724,1.1211296588350093E-7,
11067,568100,4451,0.0,
11068,568101,1,0.0,
11069,568102,54933,1.630379941457936E-6,
11070,568104,1219,0.0,
11071,568106,12948,0.0,
11072,568201,9112,1.9154327948925888E-4,
11073,568202,62319,1.762590622096393E-7,
11074,568203,14120,0.0,
11075,568204,23254,2.0438545093086326E-6,
11076,568205,10327,0.0,
11077,568206,25580,3.2673410262685515E-5,
11078,568207,16699,0.0,
11079,568208,20337,3.3446476602715675E-6,
11080,568210,35628,0.0,
11081,568211,827,0.0,
11082,568212,1005,0.0,
11083,568213,20905,0.0,
11084,568214,1456,1.5266541567561198E-4,
11085,568215,797,0.0,
11086,568216,1175,3.466981706271594E-5,
11087,568217,5257,1.6095455300257E-4,
11088,568218,689,0.0,
11089,568219,543,0.0,
11090,568220,34004,1.318138360174635E-5,
11091,568230,14606,0.0,
11092,568240,21829,0.0,
11093,568250,7005,0.0,
11094,568260,24266,1.952027342721576E-6,
11095,568270,4165,0.0,
11096,568281,3880,0.0,
11097,568282,6257,0.0,
11098,568283,19089,8.19599000377821E-6,
11099,568284,22548,3.74802635895932E-5,
11100,568285,2786,1.3019694673602198E-5,
11101,568286,3010,2.5797200422784096E-5,
11102,568287,4252,1.9915147573969878E-4,
11103,568288,3235,0.0,
11104,568289,3453,4.936998974953385E-6,
11105,568290,3363,1.0637743397556058E-5,
11106,568291,10295,1.3213688868309967E-5,
11107,568292,11661,0.0,
11108,568293,11627,2.334065083380539E-6,
11109,568294,9213,8.350226098024817E-6,
11110,568295,8416,2.3419121509484712E-4,
11111,568296,12334,7.174418446460922E-6,
11112,568297,5945,2.7405240265507952E-5,
11113,568298,12994,2.7273746948965025E-6,
11114,568299,34487,5.314167028310041E-6,
11115,568400,23991,0.0,
11116,568401,5161,1.3516688120207034E-5,
11117,568402,27017,4.5333401996175456E-6,
11118,568403,2398,3.619332340970467E-7,
11119,568404,5392,3.303723551702357E-6,
11120,568405,68735,1.1175407011045337E-4,
11121,568406,5671,0.0,
11122,568407,40069,3.878290188749161E-4,
11123,568408,15106,0.0,
11124,568409,13877,7.624069748395483E-7,
11125,568410,188,0.0,
11126,568420,11536,5.815268903985107E-5,
11127,568421,390,0.0,
11128,568422,2558,0.0,
11129,568423,4699,0.0,
11130,568424,11018,0.0,
11131,568425,2350,0.0,
11132,568426,4324,0.0,
11133,568427,1795,0.0,
11134,568428,9228,0.0,
11135,568429,6564,0.0,
11136,568430,760,0.0,
11137,568440,8124,0.0,
11138,568450,988,0.0,
11139,568460,3237,0.0,
11140,568470,6802,0.0,
11141,568480,26650,4.787727971909715E-7,
11142,568490,22377,0.0,
11143,568500,25242,0.0,
11144,568600,8369,0.0,
11145,568610,22337,0.0,
11146,568620,16299,0.0,
11147,568630,2521,0.0,
11148,568640,1297,0.0,
11149,568641,54,0.0,
11150,568642,7339,1.1590489943169448E-6,
11151,568643,2351,0.0,
11152,568644,4214,2.670209077399784E-6,
11153,568645,530,0.0,
11154,568646,4976,1.5893949713417484E-6,
11155,568647,3347,2.857142742009421E-6,
11156,568648,2718,0.0,
11157,568649,12464,0.0,
11158,568650,16048,0.0,
11159,568660,10185,0.0,
11160,568670,35122,0.0,
11161,568680,11755,6.107642905508254E-5,
11162,568690,8315,1.2111557801015455E-6,
11163,568701,14710,0.0,
11164,568702,18065,0.0,
11165,568703,10878,0.0,
11166,568704,18104,1.623465348929349E-6,
11167,568705,7116,0.0,
11168,568706,21897,1.1787490492192545E-6,
11169,568707,13825,0.0,
11170,568708,15641,0.0,
11171,568709,6023,0.0,
11172,568710,6679,1.1976097485296808E-6,
11173,568720,34064,3.0904314646091737E-7,
11174,568730,22634,3.6997623297898535E-7,
11175,568740,19837,5.831183606318964E-7,
11176,568750,1850,0.0,
11177,568760,21507,1.2745608522653466E-5,
11178,568770,9355,0.0,
11179,568780,31829,6.175835841440538E-7,
11180,568791,8934,0.0,
11181,568792,7659,1.3036018120184085E-6,
11182,568793,3651,0.0,
11183,568794,3433,0.0,
11184,568795,1370,0.0,
11185,568796,4354,0.0,
11186,568797,5024,0.0,
11187,568798,6387,4.815277704317643E-7,
11188,568799,932,0.0,
11189,568801,1100,2.0882730848091045E-5,
11190,568802,6119,3.73835311245946E-6,
11191,568803,567,4.8266224253245415E-6,
11192,568804,39105,1.2569247960285118E-5,
11193,568805,2267,5.135756967526395E-7,
11194,568806,1422,7.935462703622575E-6,
11195,568807,6584,6.141813631863093E-7,
