system:index,PfafIDIndWN_yearY2014M12,countIndWN_yearY2014M12,meanIndWN_yearY2014M12,.geo
15025,774808,5765,2.1917663956040557E-4,
15026,774809,6575,7.729200322561378E-5,
15027,774900,3371,0.0014501508189759486,
15028,781001,2601,0.0010792840319426898,
15029,781002,21055,0.0030532453383011475,
15030,781003,1964,6.82376838126062E-4,
15031,781004,4304,0.0012684513052758904,
15032,781005,3079,0.003916005158949318,
15033,781006,19333,0.001959516525910164,
15034,781007,14037,0.001990385157977903,
15035,781008,3707,9.224975576311347E-4,
15036,781009,2168,0.0038709608465491963,
15037,782100,20604,0.006180508206458809,
15038,782200,47338,0.008865765632418207,
15039,782300,18852,0.005799914504586368,
15040,782400,45095,0.0014588383633359532,
15041,782501,718,0.002716138334803375,
15042,782502,33684,1.601820887179577E-4,
15043,782503,2679,4.733311094294382E-4,
15044,782504,3711,3.704870561690606E-4,
15045,782505,6484,0.0020738717353096063,
15046,782506,10832,0.0024531847559179604,
15047,782507,1048,0.0028397030576951276,
15048,782508,7648,0.0027253511585047974,
15049,782509,824,0.011755037353137338,
15050,782611,4117,0.006221970560626175,
15051,782612,27040,0.006061732622222608,
15052,782613,4981,0.004393419749385858,
15053,782614,20523,0.0038116453569901044,
15054,782615,7335,0.00470257975529877,
15055,782616,6009,0.004290888842417006,
15056,782617,7761,0.0035588944492509897,
15057,782618,8236,7.404852671446347E-4,
15058,782619,636,0.005976920025696465,
15059,782620,38232,0.0039266692916203345,
15060,782630,12895,0.001607048458918522,
15061,782640,29955,0.009383971612556627,
15062,782650,32333,0.0015207838851287686,
15063,782661,7595,0.00263569165214849,
15064,782662,4487,6.861538532686514E-4,
15065,782663,15265,0.002254131870586271,
15066,782664,40779,0.0025907832379146057,
15067,782665,8118,0.0027937628926509275,
15068,782666,12441,0.0034309444746719723,
15069,782667,645,0.019856923994477662,
15070,782668,10222,9.091167214082677E-4,
15071,782669,16098,0.0031915329475332072,
15072,782670,1761,0.008875757349983015,
15073,782681,251,0.006587545020510183,
15074,782682,6110,5.298450593252036E-4,
15075,782683,1925,0.003981069378402095,
15076,782684,12879,1.3090775325733328E-4,
15077,782685,34520,0.001104083032407909,
15078,782686,7957,0.002936106696491145,
15079,782687,5374,0.0014284409778907345,
15080,782688,4848,0.002779942557179408,
15081,782689,16034,3.784532053611705E-4,
15082,782691,29179,4.381685370046612E-4,
15083,782692,8455,9.637845088537148E-5,
15084,782693,5287,0.0,
15085,782694,3082,0.0,
15086,782695,6549,3.6855757024251915E-4,
15087,782696,3389,7.559550915713644E-4,
15088,782697,1512,0.002252507558245455,
15089,782698,2697,1.3436702420116424E-5,
15090,782699,8138,0.0014359883684799677,
15091,782701,3160,0.0015023039044732818,
15092,782702,14536,0.003723310720874597,
15093,782703,53,0.0,
15094,782704,2235,3.9974894668329486E-4,
15095,782705,4135,0.00102515200910078,
15096,782706,40990,9.636677111688084E-4,
15097,782707,2387,0.003173749795839455,
15098,782708,17642,0.0010867608262812552,
15099,782709,613,0.0,
15100,782801,9932,3.997655852391256E-4,
15101,782802,5551,0.0,
15102,782803,5034,0.0,
15103,782804,12186,3.7606214435279497E-6,
15104,782805,5685,5.585112095958832E-4,
15105,782806,5353,4.82844345658428E-4,
15106,782807,2104,0.00102854955786951,
15107,782808,3476,2.8884586081411263E-5,
15108,782809,10204,5.191366835147781E-4,
15109,782900,27171,7.255723455985112E-4,
15110,782910,44956,0.0011212900819920722,
15111,782920,19654,3.0105930668204543E-4,
15112,782930,593,0.011653495931172823,
15113,782940,16629,0.006788584709511905,
15114,782950,8,0.004585726116759989,
15115,782960,44835,6.678300519247589E-5,
15116,782970,9691,0.001156901408787433,
15117,782980,13862,1.2162308837877547E-5,
15118,782991,10580,0.0013448337117981286,
15119,782992,13397,0.0018313528647511885,
15120,782993,775,0.00615525281205043,
15121,782994,9376,3.3823979901813806E-4,
15122,782995,43976,0.0028815407989030853,
15123,782996,8081,0.002699453204852129,
15124,782997,5349,0.00866778317822827,
15125,782998,13724,0.0023558424481685556,
15126,782999,24351,0.0014650424849429755,
15127,783000,21099,7.724222662319753E-5,
15128,783101,6019,0.0023933370547890385,
15129,783102,9273,0.006078916427177434,
15130,783103,32216,0.0077728117979642694,
15131,783104,4512,0.013094309211494806,
15132,783105,5312,0.04304339538448825,
15133,783106,7851,0.010207415663705748,
15134,783107,4115,0.011881063249929187,
15135,783108,14422,0.0017104299438870099,
15136,783109,7958,0.017878291637856095,
15137,783210,35520,0.00401496518757983,
15138,783221,1282,3.3181994827486327E-4,
15139,783222,13130,0.0011418271348505751,
15140,783223,1826,0.0024221514973570162,
15141,783224,9340,4.3885213727349405E-4,
15142,783225,6576,0.002409658918445555,
15143,783226,38925,8.629938691840891E-4,
15144,783227,3650,0.006190526498216642,
15145,783228,6212,2.529050391513504E-4,
15146,783229,21990,0.001744451636512754,
15147,783230,29643,1.2556012293638314E-4,
15148,783240,37151,2.593331758107028E-5,
15149,783250,48987,0.0010118530160310886,
15150,783260,23748,2.3484198687748165E-6,
15151,783270,5286,0.004697266578750372,
15152,783281,615,0.0276668706532471,
15153,783282,7027,9.83935030699208E-4,
15154,783283,1395,0.001604962277264067,
15155,783284,31432,2.8935913362998874E-4,
15156,783285,6196,0.0018731583911227097,
15157,783286,12866,9.287033456922789E-4,
15158,783287,10499,7.664297268167312E-5,
15159,783288,13978,0.0,
15160,783289,9248,1.3235464132029724E-4,
15161,783291,455,0.024760515133823477,
15162,783292,8876,8.540490284547269E-4,
15163,783293,33,0.004057630986402317,
15164,783294,6203,2.5604122966406336E-4,
15165,783295,1858,2.4464777897979475E-4,
15166,783296,10981,5.918219785906988E-6,
15167,783297,591,0.0022804575441192397,
15168,783298,7053,3.718185562043568E-5,
15169,783299,27905,1.857379123838442E-4,
15170,783301,3484,4.857803973162668E-4,
15171,783302,2569,0.0020979634715403133,
15172,783303,25755,3.088402764881682E-4,
15173,783304,3327,2.2078952814856776E-4,
15174,783305,3207,2.3551256757352936E-4,
15175,783306,2450,4.5443516199764315E-5,
15176,783307,1242,0.0011141179290249474,
15177,783308,3188,0.0010777187960635316,
15178,783309,18304,0.005817573620599175,
15179,783310,34591,0.0025939008195360043,
15180,783320,10733,2.1439727741867055E-7,
15181,783330,10612,2.0994073665620006E-4,
15182,783340,10980,0.0,
15183,783350,36823,2.037264616475883E-6,
15184,783360,10197,1.0946933999484982E-4,
15185,783370,2058,1.9169142401813064E-5,
15186,783380,14918,8.093420038796075E-5,
15187,783390,16053,0.0,
15188,783391,23809,1.0012168141552034E-5,
15189,783392,6164,0.0,
15190,783393,305,0.0,
15191,783394,2560,4.0748776536815714E-4,
15192,783395,4539,5.020786472573712E-4,
15193,783396,4003,9.800333950361468E-4,
15194,783397,5317,5.654853341863167E-4,
15195,783398,2713,0.0,
15196,783399,969,0.0,
15197,783401,7500,4.729975261077977E-4,
15198,783402,4922,6.508269027846438E-4,
15199,783403,207,0.021975115398124388,
15200,783404,6164,6.623390546444566E-5,
15201,783405,8845,5.86372607147517E-4,
15202,783406,24314,8.063821970030247E-4,
15203,783407,6137,2.6416728861083645E-4,
15204,783408,26487,0.0,
15205,783409,21211,4.5489493415054296E-5,
15206,783500,9580,7.544734148500082E-4,
15207,783600,41467,2.422377464578135E-5,
15208,783700,33621,2.376806783161327E-4,
15209,783701,7354,1.499414023921529E-5,
15210,783702,1503,5.133465160754484E-4,
15211,783703,13543,4.9752074265627794E-5,
15212,783704,3452,0.0,
15213,783705,868,0.0,
15214,783706,5178,1.5251356892070466E-4,
15215,783707,4964,0.0,
15216,783708,1934,0.0,
15217,783709,3883,1.98584333347961E-4,
15218,783801,2777,0.0,
15219,783802,20385,3.348611201933281E-5,
15220,783803,28512,2.227191084952897E-5,
15221,783804,8088,0.0,
15222,783805,11132,7.219030244920943E-5,
15223,783806,7753,0.0,
15224,783807,15250,0.0,
15225,783808,7588,0.0,
15226,783809,8771,0.0,
15227,783900,48083,1.0279162540484586E-4,
15228,783901,18195,4.917439696474867E-8,
15229,783902,5472,0.0,
15230,783903,3300,0.0,
15231,783904,39086,1.9104185264992997E-6,
15232,783905,10742,0.001618560270368582,
15233,783906,2674,0.0,
15234,783907,4211,5.899257757804063E-4,
15235,783908,9067,1.3317589137166851E-5,
15236,783909,27354,8.561265466903598E-6,
15237,811000,33702,4.4882220083048975E-4,
15238,811101,2098,0.0,
15239,811102,66032,3.7789871294074386E-5,
15240,811103,10559,1.949901753742016E-5,
15241,811104,8906,0.0,
15242,811105,3148,0.0,
15243,811106,7083,0.0,
15244,811107,18015,0.0,
15245,811108,5506,0.0,
15246,811109,8157,0.0,
15247,811201,5196,0.0,
15248,811202,6496,0.0,
15249,811203,9784,5.8284478144764396E-5,
15250,811204,81499,4.2047962720059284E-5,
15251,811205,11113,0.0,
15252,811206,10310,4.762647907784338E-6,
15253,811207,3113,0.0,
15254,811208,20526,6.378963310010837E-6,
15255,811209,13352,0.0,
15256,811301,62311,6.702723004440226E-4,
15257,811302,4923,5.166915634324385E-4,
15258,811303,493,0.019950570606387816,
15259,811304,13784,0.002415446169650231,
15260,811305,16848,0.010041767584840424,
15261,811306,7802,5.652960586426674E-4,
15262,811307,1,0.013814725060047378,
15263,811308,14172,0.0020530006594009203,
15264,811309,5428,0.013279832867444137,
15265,811401,997,0.0,
15266,811402,39928,5.08562961612658E-6,
15267,811403,14491,3.7511299696178037E-4,
15268,811404,11553,3.241916624434354E-5,
15269,811405,31,0.009660500204415935,
15270,811406,17240,8.185807942003716E-6,
15271,811407,27207,5.909663552933514E-6,
15272,811408,5957,0.0,
15273,811409,9523,0.0,
15274,811500,30124,2.4896704900104324E-4,
15275,811510,10276,1.7640919841121079E-4,
15276,811520,10563,1.3529965601480481E-5,
15277,811530,8396,0.0011953168614321577,
15278,811531,42560,1.107250910414167E-4,
15279,811532,3142,5.849623513948879E-6,
15280,811533,23553,7.115105157251614E-5,
15281,811534,3360,0.0,
15282,811535,22552,4.512853453352383E-6,
15283,811536,3559,0.0,
15284,811537,2351,0.0,
15285,811538,6506,0.0,
15286,811539,3295,5.3813228793268166E-5,
15287,811540,9821,0.0,
15288,811550,7325,7.039967567002946E-5,
15289,811560,21483,1.371493832378483E-4,
15290,811570,1109,2.7417851506365034E-4,
15291,811580,56356,1.8006236333595845E-7,
15292,811590,2994,3.46632221746619E-5,
15293,811601,19,0.006272045255183817,
15294,811602,8097,7.796690627199605E-5,
15295,811603,7896,0.0,
15296,811604,4191,0.0,
15297,811605,3836,2.2412643457775233E-5,
15298,811606,31476,5.286487354313584E-6,
15299,811607,18164,1.4745313822446048E-6,
15300,811608,4487,0.0,
15301,811609,5438,0.0,
15302,811700,53493,4.108978655382099E-5,
15303,811811,1973,8.281309012261225E-6,
15304,811812,12835,0.0,
15305,811813,16377,3.8411032879253265E-4,
15306,811814,10784,1.4069197253277585E-6,
15307,811815,6286,0.0,
15308,811816,9216,0.0,
15309,811817,16930,5.2229627172647545E-6,
15310,811818,12406,3.0239382726688957E-5,
15311,811819,27970,1.9141255086923374E-6,
15312,811820,37281,0.0,
15313,811830,1943,0.0,
15314,811840,40334,0.0,
15315,811850,32326,3.2621985957441374E-5,
15316,811860,19562,0.0,
15317,811870,193,0.0,
15318,811880,20201,0.0,
15319,811890,36174,0.0,
15320,811900,9857,0.0,
15321,811901,7757,9.186690439702677E-5,
15322,811902,8253,9.166426686286767E-6,
15323,811903,4034,4.702459883545152E-5,
15324,811904,19131,2.002542521943056E-5,
15325,811905,1943,0.0,
15326,811906,6897,0.0,
15327,811907,1711,0.0,
15328,811908,7139,1.209084336229096E-6,
15329,811909,23951,1.783960856990596E-4,
15330,812101,13183,1.0412133061827015E-4,
15331,812102,13600,6.279332215002404E-5,
15332,812103,7529,7.964888869671559E-5,
15333,812104,10567,0.0,
15334,812105,21895,2.648432182639898E-6,
15335,812106,90087,5.655549923522821E-6,
15336,812107,5239,2.204804751274817E-5,
15337,812108,19832,9.317521186205464E-6,
15338,812109,36386,3.239844354427102E-5,
15339,812201,107579,1.4371405478643104E-5,
15340,812202,27087,0.0,
15341,812203,27,0.0,
15342,812204,21123,0.0,
15343,812205,5085,0.0,
15344,812206,18379,2.3694583224993622E-4,
15345,812207,2304,9.098098544039772E-6,
15346,812208,21473,1.8525137299392803E-4,
15347,812209,32839,1.2948153686478842E-5,
15348,812301,11075,6.47960952151992E-4,
15349,812302,7465,0.0,
15350,812303,2098,1.9118826843144234E-4,
15351,812304,19327,1.0491373302821108E-6,
15352,812305,5050,1.923354896191202E-5,
15353,812306,48948,1.1932298986365926E-6,
15354,812307,10497,0.0,
15355,812308,11661,0.0,
15356,812309,81,0.0,
15357,812410,29301,2.0399334036847705E-6,
15358,812420,47217,6.705434306791425E-6,
15359,812430,4966,0.0,
15360,812440,23197,9.242892465205268E-4,
15361,812450,3241,1.312710818895667E-4,
15362,812460,27776,5.669066742976125E-4,
15363,812471,19692,0.001073650882941062,
15364,812472,15138,0.006745800543944013,
15365,812473,2572,0.02163983617535102,
15366,812474,15275,3.651375616840787E-6,
15367,812475,17862,5.7388548041702447E-5,
15368,812476,10417,8.635270706475067E-4,
15369,812477,698,0.0016827593969127525,
15370,812478,10058,0.0,
15371,812479,41743,1.1577727987485985E-4,
15372,812480,17936,4.304959227537018E-6,
15373,812490,17406,2.673751489559602E-5,
15374,812501,50438,2.7470018643877962E-5,
15375,812502,13052,0.0,
15376,812503,2,0.0,
15377,812504,39807,4.0411080146883753E-7,
15378,812505,1190,1.4979562644138059E-5,
15379,812506,11397,2.9613178469719835E-6,
15380,812507,3535,1.178095286864426E-5,
15381,812508,101632,8.587914738990533E-6,
15382,812509,8951,1.4967317609948459E-5,
15383,812601,4,0.0017567957516280493,
15384,812602,39187,2.3017915440480826E-6,
15385,812603,14175,3.434760298866037E-5,
15386,812604,33650,0.0,
15387,812605,28265,4.0198551782946236E-5,
15388,812606,26482,7.914553042025403E-6,
15389,812607,49692,5.587635818773997E-6,
15390,812608,19018,1.3382908470684219E-5,
15391,812609,66971,0.0,
15392,812701,4739,4.952622698113122E-4,
15393,812702,46910,1.0579715975563388E-5,
15394,812703,21388,1.0719587462905819E-5,
15395,812704,17525,3.137746848105888E-5,
15396,812705,65772,6.982802531807445E-6,
15397,812706,44146,0.0,
15398,812707,10846,7.534935801936887E-5,
15399,812708,21000,1.146797361063311E-4,
15400,812709,23485,6.363963814452395E-5,
15401,812801,22676,0.0,
15402,812802,13716,0.0,
15403,812803,9073,2.6406348848739054E-5,
15404,812804,7834,1.0047061983186183E-4,
15405,812805,10587,9.994361883664838E-5,
15406,812806,34442,2.6186454545105103E-6,
15407,812807,9856,0.0,
15408,812808,10052,0.0,
15409,812809,15955,0.0,
15410,812910,462,0.0,
15411,812921,2130,0.0,
15412,812922,13333,0.0,
15413,812923,5151,0.0,
15414,812924,31245,8.776634166096063E-5,
15415,812925,9120,0.0,
15416,812926,20172,0.0,
15417,812927,3923,0.0,
15418,812928,10857,0.0,
15419,812929,22409,2.8348719208943916E-5,
15420,812930,12785,0.0,
15421,812941,3490,3.8736536230012645E-4,
15422,812942,4988,3.238465287855636E-6,
15423,812943,2600,0.0,
15424,812944,31896,0.0,
15425,812945,9652,0.0,
15426,812946,8203,0.0,
15427,812947,15199,1.5484250859103393E-4,
15428,812948,22574,6.0064310828698746E-6,
15429,812949,29041,3.36543586882961E-5,
15430,812950,44941,5.218031068681213E-5,
15431,812960,36835,0.0,
15432,812970,1592,0.0,
15433,812981,8058,1.364735785755458E-4,
15434,812982,19717,9.129884793475067E-5,
15435,812983,3578,0.007516597855517197,
15436,812984,4457,0.0,
15437,812985,2988,2.101847931487562E-5,
15438,812986,9956,1.1689926732120514E-4,
15439,812987,10749,6.580610165821162E-5,
15440,812988,9480,9.008884612274767E-5,
15441,812989,6679,5.348064374701791E-6,
15442,812990,63038,2.8845001265305747E-5,
15443,813100,0,0.0,
15444,813101,79347,1.854053947585059E-5,
15445,813102,15933,0.0,
15446,813103,14972,6.573392449797211E-4,
15447,813104,30322,2.576011868599002E-7,
15448,813105,55310,2.193889149827465E-6,
15449,813106,20342,8.691394868286805E-5,
15450,813107,6249,6.76614515244805E-4,
15451,813108,43810,4.285420420529486E-5,
15452,813109,2005,0.0,
15453,813201,3689,1.4760976289742982E-4,
15454,813202,12614,5.336991397967044E-6,
15455,813203,4676,5.0984963661071235E-6,
15456,813204,8159,0.0,
15457,813205,11593,2.6552194671774624E-5,
15458,813206,9847,1.1214633636593838E-5,
15459,813207,17806,1.4532487336629633E-6,
15460,813208,5722,0.0,
15461,813209,16009,0.0,
15462,813300,5566,1.498645681268881E-6,
15463,813401,18045,1.3121468535420795E-4,
15464,813402,5945,0.0,
15465,813403,844,0.0,
15466,813404,7774,0.0,
15467,813405,22270,1.994634043662183E-6,
15468,813406,6468,1.0826248568410117E-5,
15469,813407,16063,5.715832105716803E-6,
15470,813408,7794,0.0,
15471,813409,15670,0.0,
15472,813501,75742,1.2224526767590707E-4,
15473,813502,19088,1.2901423305137012E-5,
15474,813503,1591,9.659624389142192E-5,
15475,813504,24668,0.0,
15476,813505,13648,2.7261411827046795E-6,
15477,813506,23797,0.0,
15478,813507,16428,0.0014856073246484929,
15479,813508,44660,1.4660836903382612E-4,
15480,813509,22847,0.0,
15481,813600,60831,0.0,
15482,813700,22415,3.5821121542372957E-4,
15483,813801,35109,8.587453700477295E-4,
15484,813802,20969,4.250180119600714E-5,
15485,813803,308,0.0,
15486,813804,21508,0.0,
15487,813805,10875,0.0,
15488,813806,22635,0.0,
15489,813807,29023,0.0,
15490,813808,16746,0.0,
15491,813809,35176,0.0,
15492,813901,4214,0.04520090275602637,
15493,813902,30410,0.0016199446418972464,
15494,813903,2155,0.06712202168544276,
15495,813904,40215,0.0015832173561730308,
15496,813905,4540,0.004063551790758,
15497,813906,20083,5.295554053618934E-5,
15498,813907,3153,0.0026707921617234232,
15499,813908,16929,0.0,
15500,813909,38618,6.95835675193873E-5,
15501,821001,13808,0.0,
15502,821002,12635,0.0,
15503,821003,10088,0.0,
15504,821004,19513,0.0,
15505,821005,4850,0.0,
15506,821006,13890,0.0,
15507,821007,30506,0.0,
15508,821008,17242,1.147388664647051E-4,
15509,821009,8537,0.0,
15510,822110,13179,0.0010858036530989588,
15511,822121,46426,7.083391837667823E-5,
