system:index,PfafIDarea30sm2,countarea30sm2,meanarea30sm2,.geo
15559,822380,29703,404776.80158990674,
15560,822390,17650,405202.74072415015,
15561,822410,31909,415286.36819451407,
15562,822421,10461,415645.0615560176,
15563,822422,6953,418161.85767384584,
15564,822423,5254,413184.83880138944,
15565,822424,20222,413809.3945996316,
15566,822425,2817,407262.58802582533,
15567,822426,5638,405775.67979004077,
15568,822427,17069,404722.90059281443,
15569,822428,6038,395868.56562085956,
15570,822429,16022,398203.38516180875,
15571,822430,22119,425450.0637489263,
15572,822440,52566,435063.5203654691,
15573,822450,17480,428194.6564609554,
15574,822461,6193,440428.6282748668,
15575,822462,4980,438978.659437751,
15576,822463,4267,442744.7107818725,
15577,822464,9154,445037.2863946089,
15578,822465,1283,445684.5339292673,
15579,822466,44488,455283.8100316377,
15580,822467,9385,452587.9736614278,
15581,822468,16838,457279.8678565596,
15582,822469,24024,462319.33426859597,
15583,822471,9257,442468.8757494329,
15584,822472,24956,427599.53119239863,
15585,822473,3248,436506.0456338516,
15586,822474,16295,448286.61490104324,
15587,822475,17321,439688.9619861728,
15588,822476,8842,431351.3083330977,
15589,822477,973,436847.3560187564,
15590,822478,22124,423335.02690093336,
15591,822479,8748,443976.0422489426,
15592,822480,51000,449273.66157169116,
15593,822491,7878,433114.71128459,
15594,822492,23354,417909.1148290978,
15595,822493,1649,434593.00716343237,
15596,822494,32994,443225.3914310178,
15597,822495,6020,430816.9974823505,
15598,822496,12862,432023.9943705295,
15599,822497,204,428520.47089460783,
15600,822498,27896,421522.711222039,
15601,822499,30218,414271.5550716874,
15602,822511,6623,405058.42556243396,
15603,822512,10386,408451.60939606203,
15604,822513,9216,414192.5173712836,
15605,822514,20820,423554.4302353506,
15606,822515,22320,416125.79585433466,
15607,822516,5423,406289.2089652867,
15608,822517,238,412110.0905987395,
15609,822518,26334,403040.2428799271,
15610,822519,9891,413599.0123439238,
15611,822520,35931,425899.47383265843,
15612,822530,19502,415827.9333898446,
15613,822541,12577,429264.2714603045,
15614,822542,4361,437882.22545717726,
15615,822543,2753,439976.2306120596,
15616,822544,6355,438839.2737362313,
15617,822545,10933,443185.3729991768,
15618,822546,3155,446660.62347464345,
15619,822547,4163,447573.375705621,
15620,822548,48381,447635.1081584196,
15621,822549,23800,460782.836613708,
15622,822550,17721,414209.8863124965,
15623,822560,43160,433113.7435965014,
15624,822570,8224,416378.88187393604,
15625,822580,33401,428048.9679902922,
15626,822590,424,414048.02609080187,
15627,822610,317,413402.5964116719,
15628,822621,11009,406131.3971069125,
15629,822622,41855,388438.09573154344,
15630,822623,28657,399808.9970218882,
15631,822624,79731,380382.69969177607,
15632,822625,1068,393159.3047460206,
15633,822626,22567,385375.2044772234,
15634,822627,15597,381664.32709415274,
15635,822628,11684,370877.65928834304,
15636,822629,12540,373357.57761911885,
15637,822630,2252,410893.07756993786,
15638,822641,4429,410979.32163722056,
15639,822642,11774,410631.32801617973,
15640,822643,7439,417370.68696649413,
15641,822644,12798,414532.2379326848,
15642,822645,841,422888.0821195006,
15643,822646,12091,430263.2428407493,
15644,822647,11804,422534.09626238985,
15645,822648,67999,424821.20217898424,
15646,822649,67305,413709.9953253844,
15647,822650,3275,407044.7576049618,
15648,822660,19045,394105.3065059727,
15649,822670,5939,403946.7273267806,
15650,822680,50591,400831.3416349993,
15651,822691,70519,389048.37316317233,
15652,822692,10761,374562.12079500046,
15653,822693,15573,380509.7378696301,
15654,822694,11465,382339.97094690363,
15655,822695,11570,376746.85492383316,
15656,822696,9203,370434.8034200804,
15657,822697,5240,371362.9036975191,
15658,822698,10327,365762.6141274087,
15659,822699,34269,361911.3710724343,
15660,822700,38226,431894.985588997,
15661,822810,2258,445964.2587189991,
15662,822820,49843,454256.13158066326,
15663,822830,2956,448427.18089267594,
15664,822841,60098,445848.1627175613,
15665,822842,21266,452667.0285858295,
15666,822843,5100,439734.54147058824,
15667,822844,22269,433946.07784784905,
15668,822845,19670,444290.27371155313,
15669,822846,48411,456836.1369872033,
15670,822847,7491,438997.15179048193,
15671,822848,30291,435352.6727802813,
15672,822849,26332,450199.94814294396,
15673,822850,62451,464012.8333493459,
15674,822861,3229,476195.84368225455,
15675,822862,27561,483394.97528210154,
15676,822863,1108,473632.661185695,
15677,822864,2907,471294.4153981768,
15678,822865,5435,473515.7506899724,
15679,822866,6443,468140.0737040199,
15680,822867,2459,470170.9047758235,
15681,822868,5310,468071.3848163842,
15682,822869,13028,463753.3831435178,
15683,822870,57881,488270.26348294347,
15684,822880,41184,491062.62834929826,
15685,822891,2343,495496.664212548,
15686,822892,27781,508918.60149022716,
15687,822893,3500,500585.94364285714,
15688,822894,3447,499757.83332426747,
15689,822895,3672,503526.93788296566,
15690,822896,18960,513092.96060456225,
15691,822897,8050,504230.9873447205,
15692,822898,11114,509911.6466815503,
15693,822899,22912,518684.7627812391,
15694,822910,49220,448997.6939036469,
15695,822921,101,453076.2332920792,
15696,822922,6231,456111.07343825226,
15697,822923,10545,462900.4902886439,
15698,822924,14641,474457.4019064613,
15699,822925,22156,471124.9112683923,
15700,822926,5502,476263.4634564704,
15701,822927,21,479022.98363095237,
15702,822928,8883,483791.76070162107,
15703,822929,15239,482709.7819574775,
15704,822931,5290,449467.75782726845,
15705,822932,20932,450844.47669984953,
15706,822933,14577,459933.79563267477,
15707,822934,7692,466684.5611105694,
15708,822935,2982,463607.50292379275,
15709,822936,20228,468678.11687697744,
15710,822937,6012,471215.46441492013,
15711,822938,8828,474045.13998428296,
15712,822939,14760,478118.94510501355,
15713,822941,3622,484498.85946990614,
15714,822942,26975,496905.6499189064,
15715,822943,6168,489460.4357976654,
15716,822944,10742,498824.9108842627,
15717,822945,25,492945.82375,
15718,822946,30065,496379.9436013637,
15719,822947,5193,498826.0406677258,
15720,822948,7536,504252.6738239782,
15721,822949,13512,509625.3685034599,
15722,822950,47430,482856.11526987137,
15723,822960,33665,470644.87392785534,
15724,822971,920,481190.87781929347,
15725,822972,27426,490865.21101327206,
15726,822973,317,479904.69647082017,
15727,822974,3866,483906.88423111744,
15728,822975,2871,477750.53430860327,
15729,822976,19847,473982.5732195042,
15730,822977,10167,481746.32046080456,
15731,822978,2300,479027.63104619563,
15732,822979,4765,482937.60276101786,
15733,822980,46078,492760.00742558815,
15734,822991,436,481517.3762901376,
15735,822992,24123,481670.0342113854,
15736,822993,177,480896.396539548,
15737,822994,7117,473823.9937561473,
15738,822995,6756,475308.77439498226,
15739,822996,11746,472139.73467829474,
15740,822997,12581,467121.5729622049,
15741,822998,5315,461211.0150752587,
15742,822999,23868,465253.29875120457,
15743,823010,30309,303179.47785517504,
15744,823020,28017,309981.87440437946,
15745,823030,41000,309489.83819740854,
15746,823041,21967,309584.9941261324,
15747,823042,71644,324282.67519261903,
15748,823043,4899,319569.30386303324,
15749,823044,9518,321594.903314772,
15750,823045,18575,316963.69492261106,
15751,823046,27258,331992.686354694,
15752,823047,22915,327361.0121863408,
15753,823048,16176,335446.9328789565,
15754,823049,13332,339408.202074895,
15755,823050,19597,297563.5352062816,
15756,823060,75536,316965.34946002567,
15757,823070,14730,302346.4541199932,
15758,823080,47745,315927.63801641535,
15759,823090,28301,304314.8050124112,
15760,831101,1771,306415.5140104461,
15761,831102,11883,314715.8189219894,
15762,831103,6266,309674.36509036866,
15763,831104,8425,314903.34301557863,
15764,831105,8957,313950.0467720777,
15765,831106,5545,316974.2788830027,
15766,831107,24462,317899.3353709325,
15767,831108,45733,324652.96326162183,
15768,831109,302,326181.3336092715,
15769,831201,4927,331251.75878450373,
15770,831202,3606,334870.6196356767,
15771,831203,4774,336199.3361175115,
15772,831204,9032,333524.07535360387,
15773,831205,23179,342941.303844536,
15774,831206,17087,354597.04837742145,
15775,831207,11066,349017.4423261567,
15776,831208,8770,351482.82627209235,
15777,831209,7654,345181.31604389864,
15778,831301,4437,330370.86724560516,
15779,831302,7412,334741.0644099096,
15780,831303,2525,328990.2031806931,
15781,831304,4403,332204.84940665454,
15782,831305,4020,329107.2188199627,
15783,831306,19436,336514.2259531282,
15784,831307,22092,329337.9229783406,
15785,831308,40858,339406.92678759363,
15786,831309,6690,334261.9946235052,
15787,831400,72368,353555.12765915185,
15788,831501,8338,346069.83888522425,
15789,831502,11692,352422.6649552044,
15790,831503,9352,342264.26938756416,
15791,831504,13598,339731.8013333762,
15792,831505,10768,328317.04320672364,
15793,831506,7501,328336.2638689841,
15794,831507,29590,318301.89790258533,
15795,831508,20720,332879.70535261824,
15796,831509,3555,323644.7478199719,
15797,831600,51660,344827.8624104723,
15798,831700,48659,308470.58997307793,
15799,831701,13611,333707.15514335834,
15800,831702,21869,340957.3853742741,
15801,831703,5537,330267.6755914755,
15802,831704,17186,339190.0604670953,
15803,831705,25494,337770.09922800463,
15804,831706,22725,337940.4735574807,
15805,831707,11731,331283.07560097176,
15806,831708,15809,337689.15081203746,
15807,831709,52790,331754.43266894773,
15808,831810,414,336709.15368357487,
15809,831820,68249,339190.89675443963,
15810,831830,41069,345629.9720386727,
15811,831840,21997,357723.8445952857,
15812,831850,69895,354507.5771831855,
15813,831860,11317,353037.7736508129,
15814,831870,31048,359790.30343741947,
15815,831880,39019,372642.71787542605,
15816,831890,53561,364197.7016835944,
15817,831911,21102,324461.79744070466,
15818,831912,18953,321273.1235622329,
15819,831913,15178,311943.77272820857,
15820,831914,16852,307021.4062054949,
15821,831915,38924,292710.5894106143,
15822,831916,9905,282852.7538143614,
15823,831917,43932,280546.0180975713,
15824,831918,19206,291910.01662566385,
15825,831919,25186,308508.0842146927,
15826,831920,28746,328657.69883201143,
15827,831930,3570,321712.762289916,
15828,831940,30998,331083.6687830667,
15829,831950,3623,323769.7532776704,
15830,831951,669,318050.35491405084,
15831,831952,5654,316126.41475061903,
15832,831953,27128,318743.7308465884,
15833,831954,11815,336107.86971804907,
15834,831955,57997,315470.89452902734,
15835,831956,8721,307005.40680182894,
15836,831957,3684,308692.1417956026,
15837,831958,18702,314611.26423477434,
15838,831959,4263,315075.949434084,
15839,831960,21581,322990.48783073074,
15840,831970,47539,334631.4769235522,
15841,831980,22701,332498.2815377076,
15842,831990,27678,344053.13835221116,
15843,832101,1452,346600.7097537879,
15844,832102,20856,343761.0315871332,
15845,832103,45562,352080.22219516814,
15846,832104,16423,350808.95961266215,
15847,832105,19883,362947.12317526276,
15848,832106,9156,366784.85869921366,
15849,832107,19191,373348.0867089391,
15850,832108,31903,366328.24608970946,
15851,832109,41261,376396.4969864097,
15852,832200,83152,361131.58651024627,
15853,832300,3993,381532.6862399825,
15854,832410,5590,380037.5142609571,
15855,832421,15309,382694.57916707493,
15856,832422,30982,383583.1477380011,
15857,832423,16731,391374.330468143,
15858,832424,7699,390393.9754432394,
15859,832425,27392,400376.74666531285,
15860,832426,14963,410768.7809074885,
15861,832427,40233,412000.18631704693,
15862,832428,17870,427687.42846950196,
15863,832429,13988,433719.295172648,
15864,832430,78892,369421.9465539123,
15865,832441,24151,370864.59501029976,
15866,832442,13765,367513.9864693062,
15867,832443,3850,376167.9385146104,
15868,832444,17331,383728.64528518263,
15869,832445,37642,379108.0677210629,
15870,832446,23478,384786.335159511,
15871,832447,34231,393209.38231975405,
15872,832448,17297,407947.747721787,
15873,832449,21692,400394.1920941476,
15874,832450,52250,385131.1389473684,
15875,832460,19974,403009.71544101083,
15876,832470,45086,404604.5601905248,
15877,832480,24624,421805.4653031595,
15878,832490,21569,416688.5779562103,
15879,832500,54110,390371.9084653946,
15880,832600,58091,395306.68135070405,
15881,832701,6933,406443.61200959183,
15882,832702,3051,408284.4808566863,
15883,832703,604,411908.29765107617,
15884,832704,40171,407678.0671504319,
15885,832705,3479,416505.3034277091,
15886,832706,11545,417204.74658131227,
15887,832707,1681,422063.87154223677,
15888,832708,10925,421890.3210669336,
15889,832709,11,425515.0085227273,
15890,832801,7610,426099.35005749017,
15891,832802,48326,413617.97980965214,
15892,832803,27397,424618.8713864657,
15893,832804,14145,425023.28185091907,
15894,832805,7949,429001.5003223676,
15895,832806,8376,434694.91414084885,
15896,832807,1425,431346.0868859649,
15897,832808,7273,431847.14558555617,
15898,832809,19135,437534.6780033316,
15899,832900,14683,430458.82826653274,
15900,833000,22365,400166.8906005477,
15901,833001,3665,386922.05560197815,
15902,833002,12580,374933.8966886924,
15903,833003,33524,368395.86100722617,
15904,833004,4703,366284.7827118329,
15905,833005,37032,374381.0464252201,
15906,833006,9029,370716.2084775446,
15907,833007,3519,377661.4511935209,
15908,833008,5478,376991.2030736583,
15909,833009,9180,383941.0821384804,
15910,841001,28633,270040.8658906463,
15911,841002,27601,264074.5827308114,
15912,841003,4663,257799.10696909178,
15913,841004,14818,254773.06047332636,
15914,841005,7703,249603.76511789238,
15915,841006,44556,251871.3312057439,
15916,841007,40125,237011.8774521028,
15917,841008,40954,248452.25061654538,
15918,841009,71280,250953.15440516273,
15919,842010,22679,305521.63976586267,
15920,842020,52632,297672.1293194967,
15921,842031,1880,304945.62488364364,
15922,842032,7129,306056.53504611447,
15923,842033,3195,309230.3075117371,
15924,842034,27410,306943.7856826888,
15925,842035,21089,313934.10244380956,
15926,842036,11195,307237.7451010496,
15927,842037,25195,303847.1525835979,
15928,842038,15244,298047.08952292707,
15929,842039,33758,295503.8787370771,
15930,842040,32258,291702.0948446897,
15931,842050,44707,284217.3811986937,
15932,842060,57529,276337.62195859913,
15933,842071,74343,264084.30096751713,
15934,842072,29655,264428.81957353314,
15935,842073,2895,262925.50202936097,
15936,842074,10799,266297.06589151773,
15937,842075,18282,258199.74383273165,
15938,842076,10821,266902.5935261875,
15939,842077,41443,264262.0355503342,
15940,842078,16119,276271.11090366956,
15941,842079,137,273235.6797445255,
15942,842080,48648,281835.8730805994,
15943,842090,18380,247008.21271337732,
15944,842091,65163,262411.2761191167,
15945,842092,20603,280704.83817738923,
15946,842093,4761,284188.6533619513,
15947,842094,16258,288442.87936900294,
15948,842095,26502,294037.28043048637,
15949,842096,13193,294908.6049609641,
15950,842097,141,299724.8949468085,
15951,842098,14108,299551.75790774735,
15952,842099,17242,308247.99896509974,
15953,843000,4256,238942.7869882225,
15954,843001,8421,270847.3954028619,
15955,843002,4356,265610.35479439277,
15956,843003,65934,251527.72468420124,
15957,843004,4272,252649.7285668305,
15958,843005,313,254775.3303214856,
15959,843006,15537,259507.79985478212,
15960,843007,23958,262622.8235316752,
15961,843008,5385,265190.5743094243,
15962,843009,4883,271625.0401520582,
15963,844000,100587,248831.38176932654,
15964,851000,44695,249440.33325910335,
15965,851010,73220,280853.95483879914,
15966,851020,21612,263781.5545790533,
15967,851030,83162,259384.85009736268,
15968,851040,18552,285520.28754985984,
15969,851050,3768,280693.41163249733,
15970,851060,18103,278596.14446673205,
15971,851071,3624,274851.07456367277,
15972,851072,12797,271885.7899385598,
